"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"158","Rhayner (ATA)","Vitória","10,01",6,"4,10","5,90","0,77",12,NA,1,NA,13,4,2,1,NA,NA,NA,NA,2,NA,NA,10,NA,15
"159","Ezequiel  (LAT)","Cruzeiro","4,41",2,"4,10","0,70","-0,89",5,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,6
"160","Marcos Junior (ATA)","Fluminense","7,19",6,"4,07","8,40","1,06",5,1,1,NA,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,8
"161","Everton (MEI)","São Paulo","9,63",5,"4,04","2,50","-0,21",4,1,2,NA,9,3,1,NA,NA,NA,NA,NA,1,NA,NA,6,3,18
"162","Léo Duarte (ZAG)","Flamengo","5,98",4,"4,03","-0,60","-0,91",5,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,3
"163","Rodrigo Dourado (MEI)","Internacional","11,09",6,"4,03","6,60","0,76",20,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,2,NA,NA,11,1,9
"164","Reinaldo (LAT)","São Paulo","9,90",3,"4,03","2,70","-0,10",9,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,9,NA,10
"165","Hudson (MEI)","São Paulo","9,24",5,"4,02","5,20","0,08",17,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,2,NA,NA,9,NA,10
"166","Alison (MEI)","Santos","9,00",5,"4,02","5,40","0,39",17,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,1,NA,NA,9,NA,9
"167","Walter (GOL)","Corinthians","6,12",1,"4,00","4,00","-0,88",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA
"168","Juninho (MEI)","Ceará","7,36",6,"4,00","11,10","1,99",20,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,22
"169","Sander (LAT)","Sport","8,35",6,"3,97","1,20","-0,03",14,NA,NA,1,8,2,4,NA,NA,NA,NA,NA,2,NA,NA,13,NA,7
"170","Fernando Diniz (TEC)","Atlético-PR","9,70",6,"3,96","1,55","-0,47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Jhonny Lucas (MEI)","Paraná","5,02",4,"3,95","0,60","-0,53",11,1,NA,NA,4,3,2,NA,NA,NA,NA,NA,2,NA,NA,17,NA,10
"172","Richardson (MEI)","Ceará","6,35",4,"3,95","3,20","-0,25",8,NA,NA,NA,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"173","Carlinhos (LAT)","América-MG","12,58",4,"3,95","0,00","0,00",5,1,NA,1,2,1,3,NA,NA,NA,NA,NA,1,NA,NA,11,1,7
"174","Elton (MEI)","Bahia","8,28",5,"3,92","0,00","0,00",16,NA,1,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,17,NA,10
"175","Jefferson (GOL)","Botafogo","8,97",4,"3,90","-1,80","-2,36",NA,NA,NA,NA,1,NA,NA,NA,8,NA,NA,NA,NA,NA,4,NA,NA,3
"176","Henrique (ZAG)","Corinthians","8,98",6,"3,90","-0,50","-1,20",2,1,NA,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"177","Diogo Barbosa (LAT)","Palmeiras","10,77",6,"3,90","9,20","1,90",11,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,9,NA,17
"178","Marcos Guilherme  (ATA)","São Paulo","10,31",4,"3,85","5,30","0,08",8,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
"179","Tiago Alves (ZAG)","Ceará","4,41",2,"3,85","0,00","0,00",2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"180","Adilson (MEI)","Atlético-MG","6,41",5,"3,84","2,10","-0,76",18,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,10,NA,11
"181","Cuéllar (MEI)","Flamengo","9,43",6,"3,82","-2,90","-1,04",22,NA,1,NA,2,1,NA,NA,NA,NA,NA,1,2,NA,NA,11,NA,8
"182","Jair Ventura (TEC)","Santos","10,44",5,"3,78","1,31","-0,75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","Lucas Veríssimo (ZAG)","Santos","8,96",5,"3,78","1,40","-0,62",10,NA,NA,1,5,1,1,NA,NA,NA,NA,NA,1,NA,NA,2,1,7
"184","Tiago  (ZAG)","Bahia","7,53",2,"3,75","0,00","0,00",2,NA,NA,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2
"185","Daniel Guedes  (LAT)","Santos","8,69",3,"3,73","0,00","0,00",6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6
"186","Gabriel (ZAG)","Atlético-MG","8,02",6,"3,73","10,50","1,46",10,NA,NA,2,7,NA,2,NA,NA,NA,1,NA,NA,NA,NA,4,NA,5
"187","Patric (LAT)","Atlético-MG","6,25",5,"3,72","0,00","0,00",11,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10,1,18
"188","Guto Ferreira (TEC)","Bahia","8,39",6,"3,71","3,27","0,15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","Liziero (LAT)","São Paulo","5,56",4,"3,70","5,50","0,79",5,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,5
"190","Rossi (ATA)","Internacional","4,86",3,"3,70","6,70","1,03",4,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4
"191","Arthur  (ATA)","Chapecoense","7,87",6,"3,68","3,90","0,27",6,1,NA,NA,10,8,NA,1,NA,NA,NA,NA,1,NA,NA,8,NA,11
"192","Madson (LAT)","Grêmio","7,06",3,"3,63","0,00","0,00",2,NA,NA,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"193","Luiz Otávio (ZAG)","Ceará","7,55",6,"3,62","1,40","-0,74",15,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,7
"194","Arboleda (ZAG)","São Paulo","10,06",4,"3,60","0,00","0,00",9,NA,NA,1,2,3,1,NA,NA,NA,NA,NA,2,NA,NA,6,1,4
"195","Alberto Valentim (TEC)","Botafogo","8,53",6,"3,58","1,28","-0,55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Rodrigo Lindoso (MEI)","Botafogo","8,15",6,"3,55","1,20","-0,95",4,2,NA,NA,10,4,1,NA,NA,NA,NA,NA,1,NA,NA,8,1,12
"197","Zé Ricardo (TEC)","Vasco","9,14",5,"3,53","1,47","-0,25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Edu Dracena (ZAG)","Palmeiras","7,39",4,"3,52","6,00","1,23",4,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,3
"199","Jonas (MEI)","Flamengo","6,46",3,"3,50","0,00","0,00",9,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,4,NA,5
"200","Luiz Antonio  (MEI)","Chapecoense","6,40",1,"3,50","0,00","0,00",2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"201","Dudu (ATA)","Palmeiras","14,37",5,"3,50","0,00","0,00",3,1,1,NA,10,3,5,NA,NA,NA,NA,NA,3,NA,NA,4,NA,18
"202","Douglas (ZAG)","Chapecoense","7,22",6,"3,48","4,10","0,84",12,NA,NA,1,6,3,NA,NA,NA,NA,NA,NA,1,NA,NA,8,NA,5
"203","Sidão (GOL)","São Paulo","10,90",6,"3,47","7,70","1,28",NA,NA,NA,3,NA,NA,NA,NA,7,NA,NA,NA,2,NA,5,NA,NA,4
"204","Renatinho (MEI)","Botafogo","5,23",4,"3,45","4,70","1,13",8,NA,NA,NA,5,2,3,NA,NA,NA,NA,NA,1,NA,NA,3,NA,8
"205","Carlos (ATA)","Paraná","5,46",5,"3,44","-2,20","-0,63",3,1,NA,NA,9,3,3,NA,NA,NA,NA,NA,1,NA,NA,6,1,1
"206","Rafinha (MEI)","Cruzeiro","8,33",3,"3,40","0,00","0,00",4,NA,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5
"207","Anderson Martins (ZAG)","São Paulo","7,30",2,"3,30","3,00","-0,37",5,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,4
"208","Henrique (MEI)","Cruzeiro","9,95",4,"3,27","0,00","0,00",9,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,1,NA,NA,5,NA,5
"209","Ricardinho (MEI)","Ceará","5,64",4,"3,27","5,50","0,81",9,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1,8
"210","João Ricardo (GOL)","América-MG","5,87",3,"3,27","7,40","0,69",NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,6,NA,NA,4
"211","Canteros (MEI)","Chapecoense","7,66",6,"3,25","3,20","-0,64",9,1,1,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,26
"212","Walisson Maia (ZAG)","Vitória","5,06",2,"3,25","6,50","1,43",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,5
"213","Éverton Ribeiro (MEI)","Flamengo","4,51",4,"3,25","4,40","-0,21",5,1,NA,NA,13,1,3,NA,NA,NA,NA,1,1,NA,NA,8,NA,8
"214","Edimar (LAT)","São Paulo","4,14",3,"3,23","5,00","0,75",1,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2
"215","Nathan (ZAG)","Fluminense","3,61",1,"3,20","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"216","Brenner (ATA)","Botafogo","6,36",6,"3,20","2,20","0,29",2,1,NA,NA,13,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,7
"217","Eduardo Sasha (ATA)","Santos","7,90",5,"3,20","0,20","-1,41",2,NA,3,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,13
"218","Rogério Micale (TEC)","Paraná","6,14",6,"3,20","6,20","1,02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Jadson (MEI)","Fluminense","9,52",6,"3,20","9,60","1,90",13,NA,1,NA,6,4,3,NA,NA,NA,NA,NA,2,NA,NA,12,NA,17
"220","Gilson Kleina (TEC)","Chapecoense","6,53",6,"3,19","2,20","-0,28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Leonardo Valencia (MEI)","Botafogo","7,47",4,"3,15","0,00","0,00",2,NA,NA,NA,7,3,3,1,NA,NA,NA,NA,NA,NA,NA,1,NA,8
"222","Rodrygo (ATA)","Santos","9,18",5,"3,14","-2,90","-2,16",2,2,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,15
"223","Éderson (ATA)","Atlético-PR","8,10",3,"3,13","0,00","0,00",2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3
"224","Robinho (ATA)","Fluminense","4,48",3,"3,10","0,00","0,00",NA,NA,1,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"225","Bruno Guimarães (MEI)","Atlético-PR","6,16",4,"3,10","0,00","0,00",7,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,7
"226","Wescley (MEI)","Ceará","6,04",6,"3,08","10,30","2,39",3,2,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,9,1,11
"227","Bruno Pacheco (LAT)","Chapecoense","5,51",5,"3,04","4,30","0,37",8,NA,NA,1,12,2,NA,NA,NA,NA,NA,NA,2,NA,NA,6,NA,8
"228","Éverson (GOL)","Ceará","7,79",6,"3,03","-1,50","-0,87",NA,NA,NA,1,NA,NA,NA,NA,12,NA,NA,NA,1,NA,10,1,NA,1
"229","Ariel Cabral (MEI)","Cruzeiro","5,81",3,"3,03","6,20","0,79",8,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,4
"230","Nenê (MEI)","São Paulo","7,30",6,"3,02","2,00","-0,95",6,NA,1,NA,10,6,2,1,NA,NA,NA,NA,1,NA,NA,5,NA,22
"231","Everton Felipe (MEI)","Sport","5,53",5,"3,02","-1,10","-0,93",4,1,NA,NA,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,16
"232","Luiz Otávio  (ZAG)","Chapecoense","5,09",2,"3,00","1,50","-0,64",1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"233","Élber (MEI)","Bahia","5,15",4,"3,00","4,30","0,20",5,NA,1,NA,7,NA,4,NA,NA,NA,NA,NA,2,NA,NA,3,NA,11
"234","Ralf (MEI)","Corinthians","8,96",1,"3,00","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"235","Jucilei (MEI)","São Paulo","7,08",5,"2,92","1,70","-0,25",14,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,13
"236","Valdo (ZAG)","Ceará","6,68",5,"2,90","0,00","0,00",6,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"237","Lucas Fernandes (MEI)","São Paulo","4,79",2,"2,90","0,00","0,00",2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"238","Régis (LAT)","São Paulo","6,83",5,"2,90","0,00","0,00",8,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,6,NA,10
"239","Claudio Winck (LAT)","Sport","3,68",5,"2,90","1,00","0,10",5,1,NA,1,8,1,1,NA,NA,NA,NA,NA,1,NA,NA,11,NA,15
"240","Apodi (LAT)","Chapecoense","5,95",6,"2,88","-0,70","-1,10",10,NA,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,17
"241","Pablo Dyego (ATA)","Fluminense","4,64",5,"2,86","0,00","0,00",1,1,NA,NA,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"242","Ángel Romero (ATA)","Corinthians","8,47",4,"2,83","0,00","0,00",5,NA,1,NA,15,5,1,NA,NA,NA,NA,NA,2,NA,NA,9,NA,18
"243","Vagner Mancini (TEC)","Vitória","7,11",6,"2,82","4,63","0,37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Mateus Vital (MEI)","Corinthians","5,69",6,"2,78","7,40","1,67",4,NA,1,NA,10,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5
"245","Gregore (MEI)","Bahia","6,65",6,"2,75","0,10","-0,35",22,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,2,NA,NA,30,NA,11
"246","Neto Moura (MEI)","Sport","5,13",5,"2,72","6,80","1,41",9,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,1,NA,NA,8,NA,4
"247","Rafael Carioca (LAT)","Ceará","4,87",5,"2,72","0,00","0,00",10,NA,NA,1,4,3,3,NA,NA,NA,NA,NA,3,NA,NA,8,1,13
"248","Anderson (GOL)","Bahia","2,86",1,"2,70","2,70","-0,14",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"249","Thiago Martins (ZAG)","Palmeiras","5,30",2,"2,70","0,00","0,00",NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"250","Pachu (ATA)","Botafogo","2,55",1,"2,70","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"251","Ibañez (ZAG)","Fluminense","5,99",1,"2,70","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"252","Manoel (ZAG)","Cruzeiro","4,94",2,"2,70","-0,10","-1,12",1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
"253","Gum (ZAG)","Fluminense","5,60",5,"2,70","4,40","1,18",2,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,11
"254","Matheus Rossetto (MEI)","Atlético-PR","9,78",5,"2,68","-3,00","-1,90",8,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,14
"255","Everson (ZAG)","Bahia","4,01",4,"2,67","3,70","0,74",4,NA,NA,1,2,2,NA,1,NA,NA,NA,NA,1,NA,NA,2,1,8
"256","Guerra (MEI)","Palmeiras","8,03",3,"2,67","1,20","0,06",1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5
"257","Luan Peres  (ZAG)","Fluminense","5,97",3,"2,67","6,00","1,64",1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA
"258","André Lima (ATA)","Vitória","4,53",2,"2,65","-3,30","-2,07",NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,1,3
"259","Wellington Paulista (ATA)","Chapecoense","9,66",5,"2,64","-0,10","-0,94",3,2,NA,NA,8,7,NA,NA,NA,NA,NA,NA,4,NA,NA,9,4,8
"260","Marcelo Hermes (LAT)","Cruzeiro","4,57",3,"2,63","3,60","0,13",5,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,15
"261","Juan (ZAG)","Flamengo","7,20",3,"2,60","0,00","0,00",2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"262","Renê Júnior (MEI)","Corinthians","6,70",2,"2,60","0,00","0,00",4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2
"263","Mantuan (LAT)","Corinthians","3,10",4,"2,58","1,60","0,03",7,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,10
"264","Lucas (LAT)","Vitória","5,93",2,"2,55","3,50","0,43",2,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"265","Hyoran (MEI)","Palmeiras","2,88",2,"2,55","-0,50","-0,97",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"266","Pavez (MEI)","Atlético-PR","6,24",6,"2,55","1,50","-0,12",11,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8
"267","Diego (MEI)","Flamengo","8,76",4,"2,50","3,60","0,55",3,1,NA,NA,17,4,NA,NA,NA,NA,NA,NA,2,NA,NA,8,4,14
"268","Willian Farias (MEI)","Vitória","4,99",5,"2,50","6,70","1,11",10,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,6
"269","Victor Ferraz (LAT)","Santos","8,54",2,"2,50","2,10","-0,20",4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4
"270","Samuel Xavier (LAT)","Ceará","4,28",1,"2,50","2,50","-0,72",2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5
"271","Guilherme (MEI)","Atlético-PR","8,40",5,"2,46","6,00","1,30",6,NA,NA,NA,9,6,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,14
"272","Lucas Fonseca (ZAG)","Bahia","6,59",5,"2,46","1,00","0,06",3,NA,NA,2,4,NA,1,1,NA,NA,NA,NA,2,NA,NA,4,NA,8
"273","Tréllez (ATA)","São Paulo","6,06",4,"2,45","-0,60","-1,33",NA,1,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"274","David Braz (ZAG)","Santos","8,94",4,"2,43","1,10","-0,99",7,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,7
"275","Paulão (ZAG)","Vasco","5,71",3,"2,43","0,00","0,00",5,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5
"276","Carlos Eduardo (MEI)","Paraná","5,10",1,"2,40","0,00","0,00",1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"277","Messias (ZAG)","América-MG","8,06",6,"2,40","3,40","0,43",7,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,12
"278","Henrique (LAT)","Vasco","6,55",5,"2,40","3,20","0,67",9,NA,NA,NA,13,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,1,10
"279","Rafael Sobis (ATA)","Cruzeiro","5,83",4,"2,33","2,40","0,19",3,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"280","Pedro Botelho (LAT)","Vitória","5,35",4,"2,28","0,00","0,00",4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,14
"281","Fábio Santos (LAT)","Atlético-MG","5,99",6,"2,27","7,20","1,45",7,NA,NA,2,8,2,NA,NA,NA,NA,NA,NA,2,NA,NA,7,1,15
"282","Henrique Dourado (ATA)","Flamengo","12,07",6,"2,27","-0,80","-0,70",1,2,NA,NA,9,3,NA,NA,NA,NA,NA,NA,2,NA,NA,8,2,6
"283","Juan Alano (MEI)","Internacional","2,22",2,"2,25","2,00","0,12",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
"284","Guilherme (ATA)","Chapecoense","4,98",5,"2,16","0,80","-0,94",2,1,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,10
"285","Mansur (LAT)","Paraná","4,88",4,"2,15","4,00","0,89",6,NA,NA,1,3,1,1,1,NA,NA,NA,1,NA,NA,NA,9,NA,8
"286","Vanderlei (GOL)","Santos","14,63",5,"2,14","-2,00","-1,25",NA,NA,NA,1,2,NA,NA,NA,7,NA,NA,NA,NA,NA,8,NA,NA,1
"287","Júnior Brumado (ATA)","Bahia","4,01",5,"2,12","3,50","0,71",3,1,NA,NA,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA,7,1,1
"288","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"289","Gabriel (MEI)","Sport","5,28",5,"2,06","4,70","1,08",3,NA,NA,NA,11,2,4,NA,NA,NA,NA,NA,1,NA,NA,4,NA,7
"290","Matheus Pereira (MEI)","Paraná","4,39",2,"2,05","0,00","0,00",3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"291","Lucas Lima (MEI)","Palmeiras","7,86",6,"2,03","7,40","1,72",7,NA,1,NA,7,3,NA,1,NA,NA,NA,NA,2,NA,NA,11,NA,9
"292","Igor Rabello (ZAG)","Botafogo","9,68",6,"2,02","1,10","-0,16",8,1,NA,NA,5,2,1,NA,NA,NA,1,NA,1,NA,NA,3,1,14
"293","Danilo (MEI)","Corinthians","3,53",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Jandrei (GOL)","Chapecoense","4,51",6,"2,00","-2,10","-0,20",1,NA,NA,1,2,NA,NA,NA,10,NA,NA,NA,NA,NA,12,NA,NA,5
"295","Bruno Silva (MEI)","Cruzeiro","6,06",3,"2,00","0,90","-0,35",4,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,1,NA,NA,5,NA,4
"296","Emerson Sheik (ATA)","Corinthians","7,41",4,"1,98","0,50","-0,67",NA,NA,1,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"297","Camacho (MEI)","Atlético-PR","4,70",5,"1,98","2,60","-0,36",13,NA,NA,NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,4,NA,16
"298","Rafael Lima (ZAG)","América-MG","6,80",4,"1,97","0,00","0,00",4,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,9
"299","Elicarlos (MEI)","Chapecoense","4,35",3,"1,97","0,00","0,00",4,NA,NA,NA,5,2,1,NA,NA,NA,NA,NA,1,NA,NA,5,NA,3
"300","Gabriel Dias (MEI)","Internacional","4,24",4,"1,97","0,00","0,00",5,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3
"301","Vinicius (ATA)","Chapecoense","4,34",2,"1,95","0,00","0,00",1,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"302","Aylon (ATA)","América-MG","6,67",5,"1,94","0,00","0,00",4,NA,NA,NA,8,6,1,1,NA,NA,NA,NA,1,NA,NA,8,3,6
"303","Roger (ATA)","Corinthians","5,99",3,"1,93","5,70","1,38",NA,1,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3
"304","Denilson (ATA)","Vitória","8,57",5,"1,92","0,00","0,00",2,1,NA,NA,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,9,3,7
"305","Gustavo Bochecha (MEI)","Botafogo","4,08",4,"1,90","0,20","-0,28",8,NA,NA,NA,7,2,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,10
"306","Leonardo Silva (ZAG)","Atlético-MG","9,37",1,"1,90","0,00","0,00",1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"307","Marcos Vinícius (MEI)","Botafogo","4,24",2,"1,90","0,00","0,00",2,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"308","Michel  (MEI)","Grêmio","4,70",2,"1,90","0,00","0,00",3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"309","Ronaldo Alves (ZAG)","Sport","5,26",5,"1,86","2,00","0,24",4,NA,NA,1,7,2,NA,NA,NA,NA,NA,NA,1,NA,NA,5,1,6
"310","Thiago Heleno (ZAG)","Atlético-PR","7,74",3,"1,83","-2,60","-1,59",5,NA,NA,1,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,5
"311","Uillian Correia (MEI)","Vitória","5,00",4,"1,83","0,00","0,00",7,NA,NA,NA,1,1,4,NA,NA,NA,NA,NA,1,NA,NA,8,NA,11
"312","Werley (ZAG)","Vasco","5,36",5,"1,82","2,50","0,70",9,NA,NA,NA,4,2,2,NA,NA,NA,1,NA,NA,NA,NA,6,NA,8
"313","João Pedro  (LAT)","Bahia","3,37",1,"1,80","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"314","Arthur Gomes (ATA)","Santos","3,63",4,"1,80","0,00","0,00",1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
