"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"160","Marlone (MEI)","Sport","8,77",9,"3,94","1,10","-0,08",7,1,2,NA,14,5,7,NA,NA,NA,NA,NA,1,NA,NA,5,1,25
"161","Norberto  (LAT)","América-MG","10,08",8,"3,91","-1,60","-0,58",18,NA,1,2,8,NA,1,NA,NA,NA,NA,NA,3,NA,NA,12,NA,13
"162","Jair Ventura (TEC)","Santos","10,89",9,"3,89","3,03","-0,72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Wellington Paulista (ATA)","Chapecoense","10,36",9,"3,88","-0,30","-2,04",7,3,2,NA,15,12,NA,NA,NA,NA,NA,NA,5,NA,NA,17,5,19
"164","Juninho (MEI)","América-MG","7,92",9,"3,86","0,00","0,00",24,1,NA,NA,10,3,NA,NA,NA,NA,NA,NA,2,NA,NA,11,NA,24
"165","Christian (MEI)","América-MG","9,65",5,"3,86","3,90","0,47",10,NA,NA,NA,10,5,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,13
"166","Neris (ZAG)","Paraná","4,09",3,"3,83","0,00","0,00",9,NA,NA,2,1,2,1,NA,NA,NA,NA,1,2,NA,NA,6,NA,11
"167","Alberto Valentim (TEC)","Botafogo","9,65",10,"3,80","5,83","0,56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Bremer (ZAG)","Atlético-MG","5,75",9,"3,79","-0,30","-0,83",18,1,NA,2,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,11,NA,18
"169","Diogo Barbosa (LAT)","Palmeiras","9,53",8,"3,73","0,00","0,00",14,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,11,NA,19
"170","Rhayner (ATA)","Vitória","9,59",9,"3,72","4,50","-0,06",18,NA,1,NA,17,6,6,1,NA,NA,NA,NA,3,NA,NA,20,NA,20
"171","Léo (LAT)","Bahia","8,45",8,"3,72","-1,70","-0,69",18,NA,NA,2,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,11,3,21
"172","Carlinhos (LAT)","América-MG","11,48",5,"3,70","0,00","0,00",5,1,NA,1,3,2,5,NA,NA,NA,NA,NA,1,NA,NA,13,1,7
"173","Jucilei (MEI)","São Paulo","8,44",8,"3,70","0,00","0,00",24,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,18
"174","Juninho (MEI)","Ceará","6,25",7,"3,69","0,00","0,00",21,NA,NA,NA,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,23
"175","Marcos Guilherme  (ATA)","São Paulo","9,51",6,"3,68","0,00","0,00",8,NA,1,NA,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,7,1,5
"176","Diego (MEI)","Flamengo","9,16",7,"3,67","0,00","0,00",9,2,NA,NA,27,7,1,NA,NA,NA,NA,NA,3,NA,NA,14,6,27
"177","Arboleda (ZAG)","São Paulo","9,63",6,"3,67","0,00","0,00",13,NA,NA,1,4,4,2,NA,NA,NA,NA,NA,2,NA,NA,7,1,7
"178","Rogério Micale (TEC)","Paraná","7,14",10,"3,66","6,45","0,75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","Élber (MEI)","Bahia","5,98",7,"3,66","4,80","0,71",8,1,1,NA,13,NA,7,NA,NA,NA,NA,NA,3,NA,NA,4,NA,21
"180","Thiago Santos (MEI)","Palmeiras","7,25",7,"3,64","4,00","0,28",18,NA,NA,NA,6,NA,1,1,NA,NA,NA,NA,1,NA,NA,11,NA,4
"181","Adilson (MEI)","Atlético-MG","7,02",8,"3,63","4,70","0,81",27,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,14,NA,18
"182","Enderson Moreira (TEC)","América-MG","10,07",10,"3,63","2,48","-0,35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","Vinícius Freitas (LAT)","Chapecoense","3,82",3,"3,60","0,00","0,00",3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4
"184","Thiago Heleno (ZAG)","Atlético-PR","8,60",7,"3,58","-2,10","-1,14",6,1,NA,3,7,2,NA,1,NA,NA,1,NA,1,NA,NA,10,NA,10
"185","Leandro Pereira (ATA)","Chapecoense","6,66",8,"3,58","0,00","0,00",8,2,NA,NA,11,4,3,1,NA,NA,NA,1,1,NA,NA,10,3,4
"186","Canteros (MEI)","Chapecoense","8,25",10,"3,57","2,50","0,22",17,2,1,NA,9,2,1,1,NA,NA,NA,NA,1,NA,NA,10,NA,47
"187","Tomás Andrade (MEI)","Atlético-MG","5,49",3,"3,57","9,50","1,73",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"188","Douglas (ZAG)","Chapecoense","7,65",10,"3,56","3,00","-0,18",17,NA,NA,2,8,3,NA,1,NA,NA,NA,NA,1,NA,NA,11,NA,6
"189","Osmar Loss (TEC)","Corinthians","10,99",4,"3,56","3,18","0,09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","Henrique (MEI)","Cruzeiro","10,14",6,"3,55","6,20","0,34",14,NA,NA,NA,9,5,1,NA,NA,NA,NA,NA,2,NA,NA,6,NA,8
"191","Marquinhos (ATA)","América-MG","6,96",6,"3,55","1,20","-0,04",4,1,1,NA,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12
"192","Raniel (ATA)","Cruzeiro","8,42",8,"3,55","15,90","3,07",5,1,1,NA,15,9,2,NA,NA,NA,NA,NA,NA,NA,NA,14,2,4
"193","Maicon (MEI)","Grêmio","7,85",9,"3,54","-1,00","-0,34",17,3,NA,NA,7,3,1,NA,NA,NA,NA,NA,2,1,NA,16,NA,29
"194","Eduardo (LAT)","Chapecoense","4,75",3,"3,53","0,60","-1,07",3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"195","Emerson (LAT)","Atlético-MG","4,51",4,"3,52","0,00","0,00",9,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,8
"196","Luiz Antonio  (MEI)","Chapecoense","6,40",1,"3,50","0,00","0,00",2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"197","Fernando Diniz (TEC)","Atlético-PR","9,55",10,"3,49","0,50","-0,29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Gilson Kleina (TEC)","Chapecoense","7,30",10,"3,48","2,54","-0,03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Renatinho (MEI)","Botafogo","5,13",5,"3,48","3,60","-0,10",11,NA,NA,NA,6,2,3,NA,NA,NA,NA,NA,1,NA,NA,4,NA,11
"200","Elton (MEI)","Bahia","8,07",9,"3,48","-1,20","-1,60",27,NA,1,NA,3,5,1,NA,NA,NA,NA,NA,1,NA,NA,27,NA,18
"201","Paulo Roberto (MEI)","Corinthians","3,31",3,"3,47","0,00","0,00",11,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,7
"202","Renato (MEI)","Santos","7,50",5,"3,46","1,70","-1,10",5,1,NA,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9
"203","Rafael Marques (ATA)","Sport","3,72",7,"3,46","0,80","-0,52",4,1,1,NA,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,7,1,4
"204","Rafael Pereira (ZAG)","Ceará","4,89",4,"3,45","2,90","-0,18",6,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4
"205","Ramon (LAT)","Vasco","7,92",2,"3,45","0,00","0,00",2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"206","Bruno Alves (ZAG)","São Paulo","9,99",7,"3,44","0,00","0,00",9,1,NA,2,3,NA,NA,1,NA,NA,NA,NA,3,NA,NA,7,NA,8
"207","Mena (LAT)","Bahia","7,91",3,"3,43","0,00","0,00",5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"208","Rafinha (MEI)","Cruzeiro","8,33",3,"3,40","0,00","0,00",4,NA,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5
"209","Pablo (ATA)","Atlético-PR","9,46",10,"3,37","4,20","0,66",9,3,NA,NA,9,10,5,NA,NA,NA,NA,NA,2,NA,NA,22,8,11
"210","Henrique (ZAG)","Corinthians","9,08",10,"3,36","0,70","-0,19",6,1,NA,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7
"211","Diego Pituca (MEI)","Santos","3,08",7,"3,34","5,50","-0,89",11,NA,2,NA,5,3,NA,NA,NA,NA,NA,NA,1,NA,NA,9,NA,5
"212","Jadson (MEI)","Fluminense","8,97",10,"3,32","2,60","-0,01",22,NA,1,NA,15,4,4,NA,NA,NA,NA,NA,2,NA,NA,17,NA,26
"213","Antônio Carlos  (ZAG)","Palmeiras","7,98",9,"3,32","0,00","0,00",8,1,NA,3,5,1,1,2,NA,NA,NA,NA,3,NA,NA,10,1,14
"214","Pablo Dyego (ATA)","Fluminense","4,79",7,"3,32","-0,30","-1,43",1,2,NA,NA,9,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7
"215","Lisca (TEC)","Ceará","5,20",1,"3,32","3,32","0,24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Kieza (ATA)","Botafogo","6,07",10,"3,31","4,00","-0,65",7,3,NA,NA,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,11,4,13
"217","Reinaldo (LAT)","São Paulo","9,41",5,"3,28","0,00","0,00",11,NA,NA,1,6,2,2,NA,NA,NA,NA,NA,1,NA,NA,10,NA,17
"218","João Ricardo (GOL)","América-MG","5,87",3,"3,27","0,00","0,00",NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,6,NA,NA,4
"219","Bruno Pacheco (LAT)","Chapecoense","5,89",8,"3,26","3,70","0,03",17,NA,NA,1,14,3,NA,NA,NA,NA,NA,NA,3,NA,NA,9,NA,11
"220","Tiago Alves (ZAG)","Ceará","4,66",4,"3,25","4,40","0,64",3,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5
"221","Walisson Maia (ZAG)","Vitória","5,06",2,"3,25","0,00","0,00",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,5
"222","Rodrigo Lindoso (MEI)","Botafogo","8,12",10,"3,24","-0,30","-0,25",10,2,1,NA,15,6,3,NA,NA,NA,NA,NA,2,NA,NA,14,2,25
"223","Jean (MEI)","Botafogo","3,34",3,"3,23","5,30","0,46",5,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,6
"224","Edílson (LAT)","Cruzeiro","7,33",5,"3,22","-2,30","-1,48",6,NA,NA,3,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,14
"225","Brenner (ATA)","Botafogo","6,36",6,"3,20","0,00","0,00",2,1,NA,NA,13,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,7
"226","Pedro Botelho (LAT)","Vitória","6,26",5,"3,20","0,00","0,00",8,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15
"227","Dodô (LAT)","Santos","10,51",9,"3,19","0,00","-1,08",18,NA,NA,1,15,3,2,NA,NA,NA,NA,NA,2,NA,NA,4,NA,32
"228","Júlio César (GOL)","Fluminense","5,42",10,"3,17","8,00","1,37",NA,NA,NA,3,1,NA,NA,NA,14,NA,NA,NA,1,NA,11,NA,NA,6
"229","Victor Ferraz (LAT)","Santos","9,01",5,"3,16","6,00","0,45",9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,5,3,7
"230","Elton (ATA)","Ceará","5,30",5,"3,14","0,00","0,00",3,1,1,NA,4,4,4,NA,NA,NA,NA,NA,1,NA,NA,15,1,6
"231","Lucas Fonseca (ZAG)","Bahia","8,01",9,"3,14","6,60","1,00",10,NA,NA,3,10,NA,2,1,NA,NA,NA,NA,2,NA,NA,6,NA,17
"232","Valdo (ZAG)","Ceará","7,36",9,"3,14","5,50","0,22",11,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4
"233","Desábato (MEI)","Vasco","7,45",8,"3,14","1,90","-0,02",20,NA,1,NA,7,2,NA,NA,NA,NA,NA,1,NA,NA,NA,8,NA,20
"234","Éderson (ATA)","Atlético-PR","8,10",3,"3,13","0,00","0,00",2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3
"235","Andrés Ríos (ATA)","Vasco","6,04",8,"3,12","-1,90","-0,80",3,3,1,NA,16,4,4,1,NA,NA,NA,NA,3,1,NA,28,1,10
"236","Éverton Ribeiro (MEI)","Flamengo","5,27",8,"3,11","4,80","1,05",7,2,1,NA,18,2,3,NA,NA,NA,NA,1,1,NA,NA,12,NA,26
"237","Patric (LAT)","Atlético-MG","5,16",6,"3,10","0,00","-1,09",12,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10,1,23
"238","Marcinho (ATA)","Atlético-PR","3,64",1,"3,10","3,10","-0,36",3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"239","Apodi (LAT)","Chapecoense","6,82",10,"3,08","2,20","-0,33",16,NA,1,2,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,23
"240","Jefferson (GOL)","Botafogo","9,99",8,"3,04","8,00","1,73",NA,NA,1,1,1,NA,NA,NA,11,NA,NA,NA,NA,NA,9,NA,NA,4
"241","Ronaldo Alves (ZAG)","Sport","6,74",9,"3,04","6,00","0,34",10,NA,NA,3,8,4,1,NA,NA,NA,NA,NA,2,NA,NA,7,1,10
"242","Everton Felipe (MEI)","Sport","5,53",5,"3,02","0,00","0,00",4,1,NA,NA,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,16
"243","Flávio (MEI)","Bahia","4,06",5,"3,02","6,10","0,50",9,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"244","Hudson (MEI)","São Paulo","8,07",7,"3,01","0,00","0,00",20,NA,NA,NA,7,5,1,NA,NA,NA,NA,NA,3,NA,NA,16,NA,12
"245","Léo Cittadini (MEI)","Santos","8,65",7,"3,00","1,50","0,10",11,NA,1,NA,5,3,1,NA,NA,NA,NA,NA,1,NA,NA,7,1,2
"246","Ralf (MEI)","Corinthians","8,96",1,"3,00","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"247","Edenílson (MEI)","Internacional","9,35",7,"3,00","0,00","0,00",10,NA,2,NA,7,3,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,18
"248","Luiz Otávio  (ZAG)","Chapecoense","5,09",2,"3,00","0,00","0,00",1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"249","Ezequiel (ATA)","Botafogo","4,93",3,"3,00","0,00","0,00",2,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"250","Igor Rabello (ZAG)","Botafogo","10,87",10,"2,98","7,40","0,22",13,2,NA,1,8,2,1,NA,NA,NA,1,NA,1,NA,NA,7,2,20
"251","Messias (ZAG)","América-MG","9,22",10,"2,98","8,60","1,54",11,1,NA,2,8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,23
"252","Vagner Mancini (TEC)","Vitória","7,58",10,"2,97","5,15","0,56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","Denilson (ATA)","Vitória","10,04",6,"2,97","0,00","0,00",3,2,NA,NA,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,11,3,8
"254","Luan Peres  (ZAG)","Fluminense","6,01",7,"2,95","2,50","0,02",9,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,8
"255","Mantuan (LAT)","Corinthians","3,92",8,"2,94","1,50","-0,07",15,NA,NA,2,9,2,NA,NA,NA,NA,NA,NA,1,NA,NA,12,1,22
"256","Luiz Otávio (ZAG)","Ceará","7,50",9,"2,93","3,70","0,46",18,NA,NA,2,6,1,NA,NA,NA,NA,NA,NA,4,NA,NA,7,NA,10
"257","Marcinho (LAT)","Botafogo","6,69",10,"2,92","3,00","0,64",15,NA,3,1,4,4,1,NA,NA,NA,NA,NA,2,NA,NA,11,NA,34
"258","Lucas Fernandes (MEI)","São Paulo","4,79",2,"2,90","0,00","0,00",2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"259","Gabriel (ZAG)","Atlético-MG","6,62",10,"2,88","0,20","-0,18",13,NA,NA,2,12,1,2,1,NA,NA,1,NA,NA,NA,NA,11,NA,8
"260","Elicarlos (MEI)","Chapecoense","4,95",7,"2,87","3,00","0,29",13,NA,NA,NA,17,3,1,NA,NA,NA,NA,NA,1,NA,NA,13,NA,10
"261","Nikão (MEI)","Atlético-PR","10,75",9,"2,87","-3,40","-1,09",5,1,NA,NA,18,6,7,1,NA,NA,NA,NA,1,NA,NA,8,4,23
"262","Régis (LAT)","São Paulo","6,86",6,"2,82","0,00","0,00",10,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,2,NA,NA,7,NA,12
"263","Sornoza (MEI)","Fluminense","7,64",10,"2,82","-1,70","-0,62",13,NA,1,NA,6,8,9,NA,NA,NA,NA,NA,2,NA,NA,7,NA,30
"264","Mateus Vital (MEI)","Corinthians","5,38",10,"2,81","0,00","-0,05",6,1,1,NA,11,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1,12
"265","Victor (GOL)","Atlético-MG","10,55",10,"2,79","3,40","1,28",NA,NA,NA,2,1,NA,NA,NA,16,NA,NA,NA,NA,NA,14,NA,NA,9
"266","Fernando Miguel (GOL)","Vasco","7,12",4,"2,75","1,00","-0,25",NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,6,NA,NA,NA
"267","Claudio Winck (LAT)","Sport","3,96",6,"2,75","0,00","0,00",5,1,NA,1,8,2,2,NA,NA,NA,NA,NA,1,NA,NA,11,NA,15
"268","Richardson (MEI)","Ceará","5,55",8,"2,71","-2,90","-0,77",15,NA,NA,NA,23,1,1,NA,NA,NA,NA,NA,2,NA,NA,11,NA,16
"269","Manoel (ZAG)","Cruzeiro","4,94",2,"2,70","0,00","0,00",1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
"270","Pachu (ATA)","Botafogo","2,55",1,"2,70","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"271","Ibañez (ZAG)","Fluminense","5,99",1,"2,70","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"272","Gabriel (MEI)","Sport","6,21",9,"2,69","6,60","1,38",3,1,1,NA,16,3,5,NA,NA,NA,NA,NA,1,NA,NA,7,NA,14
"273","Fábio Santos (LAT)","Atlético-MG","6,70",9,"2,67","0,00","0,00",10,1,NA,2,14,2,NA,NA,NA,NA,NA,NA,3,NA,NA,10,3,17
"274","Bruno Silva (MEI)","Cruzeiro","6,44",7,"2,67","0,20","-0,80",6,1,1,NA,1,7,1,NA,NA,NA,NA,NA,2,NA,NA,9,NA,7
"275","Edimar (LAT)","São Paulo","3,59",4,"2,67","0,00","0,00",2,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,2
"276","Everson (ZAG)","Bahia","4,01",4,"2,67","0,00","0,00",4,NA,NA,1,2,2,NA,1,NA,NA,NA,NA,1,NA,NA,2,1,8
"277","Daniel Guedes  (LAT)","Santos","7,38",4,"2,65","0,00","0,00",6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
"278","Marcelo Hermes (LAT)","Cruzeiro","4,57",3,"2,63","0,00","0,00",5,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,15
"279","Judivan  (ATA)","América-MG","2,97",6,"2,63","-0,60","-1,25",3,NA,1,NA,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,4
"280","Lucas Fernandes (ATA)","Vitória","4,86",7,"2,63","0,00","-0,18",1,1,NA,NA,12,2,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,12
"281","Juan (ZAG)","Flamengo","7,20",3,"2,60","0,00","0,00",2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"282","Mansur (LAT)","Paraná","4,91",6,"2,60","0,00","0,00",7,NA,NA,2,5,2,2,1,NA,NA,NA,1,NA,NA,NA,11,NA,13
"283","Renê Júnior (MEI)","Corinthians","6,70",2,"2,60","0,00","0,00",4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2
"284","Eduardo Sasha (ATA)","Santos","7,73",9,"2,58","0,50","-0,32",7,NA,3,NA,15,4,1,NA,NA,NA,NA,NA,NA,NA,NA,10,7,19
"285","Rossi (ATA)","Internacional","4,01",6,"2,58","0,00","0,00",5,1,1,NA,6,1,NA,NA,NA,NA,NA,NA,NA,1,NA,6,NA,6
"286","Pavez (MEI)","Atlético-PR","6,24",6,"2,55","0,00","0,00",11,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8
"287","Aderllan (ZAG)","Vitória","2,86",5,"2,54","6,20","0,94",3,1,NA,1,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,6
"288","Willian Farias (MEI)","Vitória","4,99",5,"2,50","0,00","0,00",10,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,6
"289","Alex Santana (MEI)","Paraná","3,15",3,"2,50","4,00","0,59",2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"290","Henrique Dourado (ATA)","Flamengo","12,91",10,"2,50","9,20","1,19",2,3,NA,NA,15,5,1,NA,NA,NA,NA,NA,2,NA,NA,12,4,9
"291","Lucas Marques (MEI)","Vitória","3,84",2,"2,50","4,10","0,66",6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,6
"292","Paulinho (ATA)","São Paulo","1,29",1,"2,50","0,00","0,00",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Gum (ZAG)","Fluminense","5,37",8,"2,49","2,20","-0,03",6,NA,1,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,12
"294","Vanderlei (GOL)","Santos","14,37",9,"2,48","1,00","-0,03",NA,NA,NA,1,2,NA,NA,NA,15,NA,NA,NA,NA,NA,14,NA,NA,2
"295","Marlon (LAT)","Fluminense","4,55",7,"2,47","-2,20","-0,62",14,NA,NA,2,4,4,1,NA,NA,NA,NA,NA,3,NA,NA,11,1,27
"296","Lucas Veríssimo (ZAG)","Santos","7,51",8,"2,43","-3,50","-1,06",12,NA,NA,1,7,1,2,NA,NA,NA,NA,NA,2,NA,NA,6,1,9
"297","Neto Moura (MEI)","Sport","4,47",8,"2,41","0,50","-0,21",11,NA,NA,NA,8,3,3,NA,NA,NA,NA,NA,1,NA,NA,8,NA,4
"298","Zé Ivaldo (ZAG)","Atlético-PR","3,48",10,"2,41","0,00","-0,40",11,NA,NA,4,5,2,1,NA,NA,NA,NA,NA,3,NA,NA,12,1,17
"299","Michel Bastos (MEI)","Sport","4,07",4,"2,40","-0,30","-0,22",NA,1,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"300","Aylon (ATA)","América-MG","6,55",8,"2,40","-0,80","-1,60",6,NA,1,NA,11,7,3,1,NA,NA,NA,NA,1,NA,NA,11,4,10
"301","Werley (ZAG)","Vasco","5,87",6,"2,35","0,00","0,00",9,NA,NA,1,5,3,2,NA,NA,NA,1,NA,NA,NA,NA,8,NA,9
"302","Yago (MEI)","Vitória","8,76",6,"2,35","0,00","-0,47",9,1,NA,NA,8,3,2,NA,NA,NA,NA,NA,3,NA,NA,8,1,19
"303","Caio Henrique (MEI)","Paraná","4,17",10,"2,33","0,90","-0,52",10,NA,2,NA,7,7,3,NA,NA,NA,NA,NA,1,NA,NA,9,2,23
"304","Régis (MEI)","Bahia","4,28",9,"2,32","0,00","0,00",8,1,NA,NA,10,4,NA,1,NA,NA,NA,NA,1,NA,NA,6,NA,18
"305","Cláudio Prates (TEC)","Bahia","7,96",1,"2,32","2,32","-1,29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Luiz Gustavo (ZAG)","Vasco","3,35",3,"2,30","-0,30","-0,54",5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,7
"307","Luan (ATA)","América-MG","9,59",8,"2,30","-0,80","-0,21",12,NA,2,NA,15,7,1,NA,NA,NA,NA,1,2,NA,NA,16,3,18
"308","Jhonny Lucas (MEI)","Paraná","4,22",7,"2,29","-2,30","-0,59",14,1,NA,NA,9,4,3,NA,NA,NA,NA,NA,4,NA,NA,23,NA,16
"309","Guilherme (ATA)","Chapecoense","5,04",7,"2,26","1,40","-0,35",4,1,NA,NA,7,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,16
"310","Léo Itaperuna (ATA)","Paraná","4,24",8,"2,23","3,10","-0,02",5,NA,1,NA,11,5,1,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,3
"311","Guerra (MEI)","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7
"312","Fabinho (MEI)","Ceará","3,73",4,"2,22","3,10","-0,14",6,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8
"313","Lucas Silva (MEI)","Cruzeiro","4,42",7,"2,20","-2,50","-0,85",14,NA,NA,NA,11,6,NA,NA,NA,NA,NA,NA,1,NA,NA,17,NA,18
"314","Liziero (LAT)","São Paulo","4,42",7,"2,17","0,00","0,00",5,NA,NA,2,7,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,7
"315","Jadson (MEI)","Corinthians","7,16",6,"2,15","0,00","0,00",2,1,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,13
"316","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"317","Jesiel (ZAG)","Paraná","4,24",7,"2,11","4,70","0,49",11,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,2,NA,NA,6,NA,9
"318","Jeferson (LAT)","Vitória","5,20",8,"2,09","6,90","0,86",12,NA,1,1,4,1,1,NA,NA,NA,NA,NA,3,NA,NA,8,1,16
