"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"294","Magrão (GOL)","Sport","7,46",10,"2,35","1,00","0,23",0,0,0,2,1,0,0,0,14,1,0,0,3,0,14,1,0,5
"295","Mateus Vital (MEI)","Corinthians","5,38",13,"2,34","1,60","0,18",6,1,1,0,12,6,4,0,0,0,0,0,0,0,0,4,2,14
"296","Bruno Guimarães (MEI)","Atlético-PR","6,17",11,"2,33","0,00","0,00",14,0,0,0,33,1,0,0,0,0,0,0,2,0,0,10,0,12
"297","Thaciano (MEI)","Grêmio","2,26",6,"2,33","-1,30","-0,63",3,1,0,0,3,2,3,0,0,0,0,0,0,0,0,7,1,4
"298","Luan (ATA)","América-MG","9,59",8,"2,30","0,00","0,00",12,0,2,0,15,7,1,0,0,0,0,1,2,0,0,16,3,18
"299","René (ZAG)","Paraná","3,36",1,"2,30","2,30","0,36",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3
"300","Edinho (ATA)","Atlético-MG","3,36",1,"2,30","0,00","0,00",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"301","Raphael Alemão (ATA)","Paraná","3,54",4,"2,30","0,00","-0,06",3,0,0,0,3,2,4,0,0,0,0,0,0,0,0,4,0,4
"302","Léo Cittadini (MEI)","Santos","8,14",11,"2,29","0,50","0,15",13,0,1,0,10,4,2,0,0,0,0,0,2,0,0,9,1,3
"303","Rafael Marques (ATA)","Sport","2,95",12,"2,28","-4,20","-1,42",7,1,1,0,12,7,6,0,0,0,0,0,1,0,0,11,6,15
"304","Arnaldo (LAT)","Ceará","5,49",7,"2,26","0,00","0,00",7,0,0,2,8,0,0,0,0,0,0,0,1,0,0,5,0,14
"305","Eduardo Sasha (ATA)","Santos","7,47",13,"2,26","0,00","-0,16",11,0,3,0,18,7,1,1,0,0,0,0,1,0,0,16,8,23
"306","Wagner (MEI)","Vasco","10,09",9,"2,24","0,00","0,00",6,2,0,0,19,5,5,0,0,0,0,0,6,0,0,12,2,18
"307","Edenílson (MEI)","Internacional","8,50",11,"2,24","1,50","0,13",12,0,2,0,12,6,0,0,0,0,0,0,2,0,0,7,0,22
"308","Guerra (MEI)","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,7
"309","Moisés (MEI)","Palmeiras","6,28",11,"2,21","7,60","-0,64",15,1,0,0,14,3,3,1,0,0,0,0,4,0,0,14,0,24
"310","Douglas (MEI)","Corinthians","4,06",7,"2,20","5,50","0,84",10,0,1,0,4,5,2,0,0,0,0,0,2,0,0,12,0,10
"311","Patric (LAT)","Atlético-MG","5,72",11,"2,19","4,60","0,90",19,0,1,2,2,2,1,0,0,0,0,0,0,0,0,22,3,36
"312","Aylon (ATA)","América-MG","7,06",10,"2,16","0,00","0,00",7,0,1,0,14,9,5,1,0,0,0,0,2,0,0,14,5,12
"313","Lucas Romero (MEI)","Cruzeiro","4,69",11,"2,16","0,00","-1,15",22,0,0,0,10,2,2,0,0,0,0,0,1,0,0,17,1,24
"314","Vinícius (MEI)","Bahia","6,63",13,"2,15","0,00","0,00",7,2,0,0,5,14,7,0,0,0,0,0,1,1,0,9,1,32
"315","Neto Moura (MEI)","Sport","4,30",9,"2,14","0,00","0,00",11,0,0,0,8,3,3,0,0,0,0,0,1,0,0,8,0,4
"316","Aderlan (LAT)","América-MG","3,15",9,"2,14","0,90","0,31",19,0,1,1,8,3,0,0,0,0,0,0,5,0,0,15,0,27
"317","Edílson (LAT)","Cruzeiro","8,01",8,"2,12","0,00","0,00",11,0,0,3,6,3,1,0,0,0,0,0,5,0,0,9,0,22
"318","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,0,0,1,2,0,1,0,0,0,0,0,0,0,0,4,0,4
"319","Zé Ivaldo (ZAG)","Atlético-PR","3,19",11,"2,12","0,00","0,00",12,0,0,4,6,2,1,0,0,0,0,0,4,0,0,13,1,18
"320","Rodrigo Pimpão (ATA)","Botafogo","4,18",11,"2,10","0,40","-0,69",12,1,0,0,13,4,3,0,0,0,0,0,3,0,0,9,0,19
"321","Matheus Rossetto (MEI)","Atlético-PR","9,48",9,"2,10","0,00","0,00",14,1,0,0,3,3,0,0,0,0,0,0,1,0,0,10,2,20
"322","Rafinha (MEI)","Cruzeiro","7,21",7,"2,09","3,20","0,45",5,0,1,0,11,1,2,0,0,0,0,0,0,0,0,6,3,7
"323","Paulo Roberto (MEI)","Corinthians","2,83",5,"2,08","0,00","-0,10",11,0,0,0,1,1,1,0,0,0,0,0,2,0,0,5,0,7
"324","Robinho (ATA)","América-MG","4,13",6,"2,03","0,00","0,00",4,0,1,0,2,4,1,1,0,0,0,0,1,0,0,4,1,9
"325","Danilo (MEI)","Corinthians","3,53",1,"2,00","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"326","Luis Ricardo (LAT)","Botafogo","3,97",4,"2,00","4,50","0,73",1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,10
"327","Lucas Santos (MEI)","Vasco","1,18",1,"2,00","0,00","0,00",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"328","Marlon (LAT)","Fluminense","4,70",9,"2,00","0,00","0,00",16,0,0,2,4,4,1,0,0,0,0,0,3,0,0,12,1,33
"329","Caíque (ATA)","São Paulo","1,15",1,"2,00","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","Fábio Santos (LAT)","Atlético-MG","5,84",14,"1,99","3,70","0,45",13,1,0,3,21,2,1,0,0,0,0,0,4,0,0,16,4,33
"331","Lucas Silva (MEI)","Cruzeiro","4,69",10,"1,98","0,20","-0,42",22,0,0,0,12,6,0,0,0,0,0,0,3,0,0,22,0,23
"332","André (ATA)","Grêmio","8,09",14,"1,97","0,00","0,00",9,3,0,0,23,10,5,0,0,0,0,0,3,0,0,32,11,27
"333","Digão (ZAG)","Fluminense","5,49",3,"1,97","5,20","1,03",2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,7,0,5
"334","Fabinho (MEI)","Ceará","3,58",6,"1,97","0,00","0,00",8,0,0,0,10,2,0,0,0,0,0,0,0,0,0,7,0,11
"335","Thonny Anderson (MEI)","Grêmio","3,36",5,"1,96","0,00","0,00",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,4
"336","Guilherme (MEI)","Atlético-PR","7,99",11,"1,96","0,00","0,00",7,2,0,0,15,7,2,0,0,0,0,0,3,0,0,12,0,28
"337","Emerson Sheik (ATA)","Corinthians","7,11",7,"1,95","0,00","0,00",1,0,1,0,10,0,1,1,0,0,0,0,0,0,0,3,0,2
"338","Martín Silva (GOL)","Vasco","8,05",7,"1,95","0,00","0,00",0,0,0,1,0,0,0,0,9,0,0,0,1,0,8,0,0,1
"339","Marquinhos (ATA)","América-MG","5,94",9,"1,94","0,00","0,00",5,1,1,0,5,1,3,0,0,0,0,0,1,0,0,4,0,20
"340","Wescley (MEI)","Ceará","4,23",9,"1,94","0,00","0,00",5,2,0,0,4,5,2,0,0,0,0,0,1,0,0,13,1,18
"341","Matheus Ferraz (ZAG)","América-MG","5,24",11,"1,92","1,20","0,36",15,0,0,2,4,1,0,0,0,0,0,0,2,0,0,9,1,17
"342","Renato (MEI)","Santos","6,97",9,"1,92","2,00","0,13",7,1,0,0,8,2,2,0,0,0,0,0,1,0,0,4,2,14
"343","Elias (MEI)","Atlético-MG","6,30",14,"1,91","8,10","0,48",13,1,3,0,9,5,1,0,0,0,0,0,5,0,0,14,3,23
"344","Michel  (MEI)","Grêmio","4,70",2,"1,90","0,00","0,00",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"345","Hyuri (ATA)","Ceará","3,71",4,"1,90","0,00","0,00",4,0,0,0,3,3,1,0,0,0,0,0,0,0,0,3,1,5
"346","João Lucas (LAT)","Ceará","2,59",4,"1,90","0,00","0,00",2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,0,9
"347","Gustavo Scarpa (MEI)","Palmeiras","9,36",3,"1,90","2,10","-0,11",5,0,0,0,5,4,0,0,0,0,0,0,1,0,0,5,0,10
"348","Lucas Lima (MEI)","Palmeiras","6,47",13,"1,88","-0,50","-1,23",14,1,1,0,12,5,1,1,0,0,0,0,3,0,0,21,0,24
"349","Léo (LAT)","Fluminense","3,96",4,"1,87","0,00","0,00",6,0,1,0,8,1,0,1,0,0,0,0,3,0,0,11,2,6
"350","Bruno Roberto (MEI)","Atlético-MG","1,32",2,"1,85","2,70","0,36",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"351","Rossi (ATA)","Internacional","4,39",9,"1,85","0,00","0,00",7,1,1,0,9,2,0,1,0,0,0,0,2,1,0,8,0,13
"352","Henrique (LAT)","Vasco","6,14",11,"1,85","0,00","0,00",16,0,1,2,17,2,1,0,0,0,0,1,4,0,0,19,1,23
"353","Léo Itaperuna (ATA)","Paraná","3,75",11,"1,85","0,00","0,00",6,0,1,0,13,6,2,0,0,0,0,0,0,0,0,10,0,8
"354","Raphael Veiga (MEI)","Atlético-PR","7,69",11,"1,85","0,00","0,00",2,1,2,0,9,2,7,0,0,0,0,0,3,0,0,8,0,17
"355","Cícero (MEI)","Grêmio","5,49",11,"1,82","3,20","0,43",11,0,1,0,8,5,5,0,0,0,0,0,3,0,0,10,0,15
"356","Allione (MEI)","Bahia","4,31",8,"1,82","0,00","0,00",1,1,1,0,5,0,2,0,0,0,0,0,0,0,0,6,0,6
"357","Guilherme (ATA)","Chapecoense","4,88",10,"1,82","1,50","0,17",4,1,0,0,12,5,2,0,0,0,0,0,0,0,0,4,1,19
"358","Carlos (ATA)","Paraná","5,48",12,"1,81","0,00","0,00",8,1,0,0,16,8,6,0,0,0,0,0,3,0,0,14,9,8
"359","Wanderson (ZAG)","Atlético-PR","3,73",8,"1,80","0,00","0,00",10,0,0,2,0,2,0,0,0,0,0,0,0,0,0,12,1,19
"360","Yago (MEI)","Vitória","8,60",10,"1,80","2,20","0,08",13,1,0,0,14,4,4,0,0,0,0,1,3,0,0,13,1,22
"361","Márcio Araújo (MEI)","Chapecoense","3,48",14,"1,79","0,30","-0,14",20,0,0,0,13,3,1,0,0,0,0,0,1,0,0,11,0,25
"362","Leandro Vilela (MEI)","Paraná","4,75",11,"1,79","5,70","1,87",23,0,0,0,18,6,0,0,0,0,0,0,4,0,0,25,0,27
"363","Flávio (MEI)","Bahia","2,82",7,"1,73","0,00","0,00",10,0,0,0,4,1,1,0,0,0,0,0,2,0,0,4,0,3
"364","José Welison (MEI)","Atlético-MG","3,40",9,"1,73","2,80","-0,18",19,0,0,0,8,2,0,0,0,0,0,0,1,0,0,18,0,25
"365","Ricardinho (MEI)","Ceará","4,65",9,"1,72","0,00","0,00",12,0,0,0,8,3,3,0,0,0,0,0,0,0,0,11,2,20
"366","Jesiel (ZAG)","Paraná","3,27",8,"1,71","0,00","0,00",11,0,0,1,3,1,1,0,0,0,0,0,2,0,0,8,0,11
"367","Paulo Victor (GOL)","Grêmio","6,92",1,"1,70","0,00","0,00",0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1
"368","Shaylon (MEI)","São Paulo","2,92",2,"1,70","0,00","0,00",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2
"369","Miranda (ZAG)","Vasco","1,21",1,"1,70","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"370","Raul (MEI)","Vasco","1,84",1,"1,70","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"371","Marcinho (ATA)","Atlético-PR","3,32",3,"1,70","0,00","0,00",3,0,0,0,7,2,0,0,0,0,0,0,0,0,0,6,0,5
"372","Gustavo Bochecha (MEI)","Botafogo","4,17",5,"1,70","0,00","0,00",8,0,0,0,10,2,0,0,0,0,0,0,2,0,0,5,0,12
"373","Marcos Vinícius (MEI)","Botafogo","3,80",4,"1,67","0,00","0,00",3,0,0,0,5,3,0,1,0,0,0,0,1,0,0,2,0,9
"374","Arthur (ATA)","Ceará","4,12",8,"1,66","0,00","0,00",4,1,0,0,2,7,4,0,0,0,0,0,2,0,0,11,1,7
"375","Lucas Veríssimo (ZAG)","Santos","7,17",10,"1,65","0,00","-0,01",13,0,0,1,8,1,2,0,0,0,0,1,2,0,0,6,1,9
"376","Jhonny Lucas (MEI)","Paraná","3,89",9,"1,64","0,00","0,00",15,1,0,0,10,4,3,0,0,0,0,0,5,0,0,25,0,17
"377","Alex Santana (MEI)","Paraná","2,95",7,"1,64","2,00","0,28",4,0,0,0,6,3,3,0,0,0,0,0,1,0,0,3,0,0
"378","Caíque (GOL)","Vitória","3,50",5,"1,62","0,00","0,00",0,0,0,0,1,0,0,0,8,1,0,0,1,0,10,1,0,3
"379","Camacho (MEI)","Atlético-PR","4,49",12,"1,61","0,00","0,00",24,0,0,0,8,3,2,0,0,0,0,1,1,0,0,19,0,30
"380","Nickson (MEI)","Vitória","2,08",2,"1,60","0,00","0,00",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"381","Romário  (LAT)","Ceará","2,95",8,"1,58","0,00","0,00",12,0,0,1,6,0,1,0,0,0,0,0,1,0,0,9,3,22
"382","Luan (MEI)","Vitória","1,50",4,"1,57","0,80","-0,49",3,0,0,0,8,3,0,0,0,0,0,0,1,0,0,4,0,2
"383","Guilherme Biteco (MEI)","Paraná","4,68",4,"1,57","0,00","0,00",2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4
"384","Bruno Henrique (ATA)","Santos","9,38",9,"1,55","0,20","-0,37",9,1,0,0,10,10,0,0,0,0,1,0,2,0,0,15,2,10
"385","Mateus Norton (MEI)","Fluminense","2,66",4,"1,52","2,80","0,04",8,0,0,0,3,0,1,0,0,0,0,0,1,0,0,6,0,12
"386","Ariel Cabral (MEI)","Cruzeiro","4,22",5,"1,50","0,00","0,00",10,0,0,0,4,1,0,0,0,0,0,0,3,0,0,5,0,6
"387","Júnior (ATA)","Vitória","2,55",1,"1,50","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","Jori (GOL)","América-MG","8,80",9,"1,48","0,00","0,00",0,0,0,2,1,0,0,0,10,0,0,0,0,0,12,1,0,9
"389","Ezequiel  (LAT)","Cruzeiro","3,09",3,"1,47","0,00","0,00",5,0,0,1,4,0,0,0,0,0,0,0,2,0,0,5,0,12
"390","Evander (MEI)","Vasco","5,30",6,"1,47","0,00","0,00",4,0,0,0,3,5,2,0,0,0,0,0,1,0,0,2,0,7
"391","Jailson (MEI)","Grêmio","4,04",9,"1,46","1,20","0,04",12,0,0,0,6,0,1,0,0,0,0,0,1,0,0,7,0,12
"392","Ernando (ZAG)","Sport","3,97",12,"1,45","0,00","0,00",8,0,0,3,4,0,0,0,0,0,0,0,3,0,0,8,0,5
"393","Willian Arão (MEI)","Flamengo","3,66",5,"1,44","0,00","0,00",6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,1,7
"394","Henrique Dourado (ATA)","Flamengo","10,34",13,"1,44","0,00","0,26",2,3,0,0,16,6,1,0,0,0,0,1,2,0,0,17,4,9
"395","Amaral (MEI)","Chapecoense","3,93",8,"1,42","0,00","0,00",13,0,0,0,2,1,1,0,0,0,0,0,1,0,0,13,0,9
"396","Luiz Antonio  (MEI)","Chapecoense","5,14",5,"1,42","0,00","0,00",3,0,0,0,5,5,1,0,0,0,0,0,0,0,0,3,0,12
"397","André Lima (ATA)","Vitória","4,71",10,"1,40","1,00","-0,97",4,2,0,0,17,3,4,0,0,0,0,0,3,0,0,22,3,17
"398","Patrick (ZAG)","Ceará","1,80",1,"1,40","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"399","Nadson (MEI)","Paraná","2,19",6,"1,40","2,00","0,04",6,0,0,0,12,1,3,0,0,0,0,0,1,0,0,5,1,20
"400","Gabriel Dias (MEI)","Internacional","3,57",6,"1,40","0,00","0,00",5,0,0,0,7,1,0,0,0,0,0,0,0,0,0,5,0,3
"401","Kanu (ZAG)","Vitória","2,99",12,"1,39","0,00","0,00",14,0,0,3,2,4,2,0,0,0,0,0,6,0,0,20,3,8
"402","Thiago Neves (MEI)","Cruzeiro","8,82",11,"1,38","0,30","-0,70",6,0,0,0,10,6,12,0,0,0,0,0,1,0,0,5,6,35
"403","Manoel (ZAG)","Cruzeiro","4,05",3,"1,37","-1,30","-0,89",1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,1,3
"404","Lima (MEI)","Grêmio","2,34",9,"1,37","0,00","0,00",5,0,0,0,6,4,3,0,0,0,0,0,0,0,0,6,1,5
"405","Luiz Otávio  (ZAG)","Chapecoense","4,05",3,"1,37","0,00","0,00",2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,4
"406","Luidy (ATA)","Ceará","3,24",2,"1,35","0,00","0,00",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"407","Pedrinho (MEI)","Corinthians","3,15",12,"1,33","2,80","-0,17",8,0,0,0,19,10,6,0,0,0,0,0,1,0,0,13,2,37
"408","Juninho (ZAG)","Atlético-MG","4,94",3,"1,33","0,00","0,00",4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,5
"409","Zé Ricardo (MEI)","América-MG","1,44",4,"1,30","1,50","-0,02",3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,3
"410","Vinicius (ATA)","Chapecoense","3,39",4,"1,27","0,00","0,00",1,0,0,0,3,4,1,0,0,0,0,0,0,0,0,1,0,6
"411","Andrigo (MEI)","Sport","4,51",5,"1,26","0,00","0,00",3,0,0,0,2,2,4,0,0,0,0,0,0,0,0,3,1,12
"412","Edu Dracena (ZAG)","Palmeiras","5,06",12,"1,25","-3,20","-0,58",10,0,0,2,12,1,1,1,0,0,1,1,2,0,0,7,3,7
"413","Ricardo (ZAG)","Vasco","5,02",7,"1,24","0,00","0,00",8,0,0,2,6,0,0,0,0,0,0,0,4,0,0,8,2,11
"414","Joel Carli (ZAG)","Botafogo","4,62",12,"1,24","5,00","0,97",14,0,0,2,9,5,1,0,0,0,0,0,4,0,0,19,1,26
"415","Samuel Xavier (LAT)","Ceará","3,44",6,"1,22","0,00","0,00",4,0,1,0,11,1,0,1,0,0,0,0,2,0,0,9,0,15
"416","Júnior Dutra (ATA)","Fluminense","5,07",7,"1,21","4,60","-0,09",5,0,1,0,7,1,0,0,0,0,0,0,1,0,0,6,0,11
"417","Marinho (ATA)","Grêmio","10,09",3,"1,20","1,00","-0,39",0,0,0,0,5,3,2,0,0,0,0,0,1,0,0,1,0,4
"418","Iacovelli (ATA)","Paraná","2,86",1,"1,20","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"419","Max (ZAG)","Sport","1,78",1,"1,20","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"420","Roger (ATA)","Corinthians","4,68",10,"1,19","0,00","0,00",2,2,0,0,8,8,0,0,0,0,0,0,1,0,0,18,7,10
"421","Júnior Brumado (ATA)","Bahia","3,41",8,"1,19","0,00","0,00",4,1,0,0,7,6,1,0,0,0,0,0,2,0,0,12,5,5
"422","Fernando Miguel (GOL)","Vasco","6,38",6,"1,12","0,00","0,00",0,0,0,1,0,0,0,0,8,0,0,0,0,0,11,0,0,1
"423","Araruna (MEI)","São Paulo","1,40",4,"1,10","0,00","0,00",4,0,1,0,4,1,0,0,0,0,0,1,0,0,0,4,0,8
"424","Uribe (ATA)","Flamengo","5,55",3,"1,03","1,20","0,07",1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4
"425","Juan Alano (MEI)","Internacional","1,83",5,"1,02","0,00","0,00",4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,4
"426","Tréllez (ATA)","São Paulo","5,07",7,"1,00","0,00","0,00",0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,5
"427","Elias (GOL)","Vitória","3,21",8,"0,98","0,00","0,00",0,0,0,2,3,0,0,0,8,1,0,0,0,0,17,0,0,2
"428","Brenner (ATA)","São Paulo","2,24",3,"0,97","0,00","-0,57",1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,2,3
"429","Matheus Alessandro (ATA)","Fluminense","2,89",8,"0,96","0,50","-0,02",5,0,0,0,11,3,1,0,0,0,0,0,3,0,0,4,0,3
"430","Bruno Nazário (MEI)","Atlético-PR","2,72",2,"0,95","0,00","0,00",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"431","Copete (ATA)","Santos","5,77",7,"0,94","0,00","0,00",5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3
"432","Luiz Fernando  (MEI)","Botafogo","2,93",11,"0,94","0,00","0,00",6,0,0,0,13,7,2,0,0,0,0,0,3,0,0,5,4,9
"433","Eder Luis (ATA)","Ceará","3,67",8,"0,93","0,00","0,00",4,0,0,0,10,2,2,0,0,0,0,0,0,0,0,6,5,7
"434","Kayke (ATA)","Bahia","4,57",3,"0,93","0,00","0,00",2,0,0,0,0,2,4,0,0,0,0,0,1,0,0,6,2,2
"435","Ruy (MEI)","América-MG","4,57",8,"0,92","6,80","1,21",2,0,1,0,9,2,0,0,0,0,0,0,0,0,0,2,0,19
"436","Marlos (ATA)","Flamengo","3,78",8,"0,91","0,00","0,00",6,0,0,0,8,0,2,0,0,0,0,0,1,0,0,8,3,2
"437","Yuri Alberto (ATA)","Santos","2,54",4,"0,90","0,00","0,00",1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0
"438","Charles (ZAG)","Paraná","4,79",1,"0,90","0,00","0,00",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2
"439","Arthur Gomes (ATA)","Santos","2,36",5,"0,88","0,00","0,00",1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2
"440","Douglas Friedrich (GOL)","Bahia","3,40",10,"0,87","0,00","0,00",0,0,0,3,2,0,0,0,9,1,1,0,2,0,15,1,0,6
"441","Rafael Galhardo (LAT)","Vasco","2,76",6,"0,85","0,00","0,00",5,0,0,0,7,4,2,0,0,0,0,0,1,0,0,6,1,20
"442","Carlos Henrique (ATA)","Sport","2,57",11,"0,85","-0,30","-0,31",1,1,0,0,10,1,3,0,0,0,0,0,1,0,0,4,5,10
"443","Sassá (ATA)","Cruzeiro","2,31",10,"0,83","0,00","0,00",4,1,0,0,17,6,1,0,0,0,0,0,3,0,0,19,7,4
"444","Giovanni Augusto (MEI)","Vasco","5,68",8,"0,82","0,00","0,00",7,0,1,0,8,4,1,0,0,0,0,0,1,1,0,7,0,26
"445","Carlos Eduardo (MEI)","Paraná","3,84",8,"0,81","0,80","0,38",4,0,0,0,10,5,0,0,0,0,0,0,1,0,0,4,0,15
"446","Everaldo  (ATA)","Fluminense","1,92",2,"0,80","1,90","0,53",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
"447","Klaus (ZAG)","Internacional","2,49",3,"0,80","1,20","-0,12",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,4
"448","Deivid (MEI)","Sport","1,83",9,"0,79","-2,10","-0,54",12,0,0,0,16,0,1,0,0,0,0,0,4,0,0,17,0,12
"449","Bill (ATA)","Atlético-PR","1,43",3,"0,73","0,00","0,00",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
"450","Guilherme Costa (MEI)","Vitória","2,27",6,"0,72","0,00","0,00",3,0,0,0,10,1,1,0,0,0,0,0,1,0,0,8,0,4
"451","Ferreira (MEI)","Sport","3,27",2,"0,70","0,00","0,00",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
"452","Lucas Marques (MEI)","Vitória","2,83",4,"0,70","0,00","0,00",7,0,0,0,2,2,0,0,0,0,0,0,1,0,0,10,0,11
"453","Felipe Melo (MEI)","Palmeiras","2,67",12,"0,67","-0,10","-0,93",23,0,0,0,7,4,1,0,0,0,0,0,8,0,0,22,1,23
"454","Júnior Santos (ATA)","Chapecoense","0,88",2,"0,65","0,50","-0,09",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0
"455","Pepê (ATA)","Grêmio","1,91",6,"0,63","0,00","0,00",4,0,0,0,5,2,0,0,0,0,0,0,1,0,0,4,1,6
"456","Vecchio (MEI)","Santos","4,54",2,"0,55","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
"457","Marco Antônio (MEI)","Bahia","1,43",3,"0,53","0,00","0,00",2,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,4
"458","Hygor (ATA)","Sport","1,05",4,"0,52","2,60","0,30",0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,3,1,3
"459","Vitinho (LAT)","Cruzeiro","0,95",1,"0,50","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","Lucho González (MEI)","Atlético-PR","3,72",11,"0,50","0,00","0,00",16,0,0,0,3,2,1,0,0,0,0,1,2,0,0,11,1,26
"461","Calyson (MEI)","Ceará","1,71",1,"0,50","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","Geovane Itinga (ATA)","Bahia","1,60",1,"0,50","0,00","0,00",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"463","Maicosuel (MEI)","Paraná","2,92",3,"0,47","0,00","0,00",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1
"464","Alerrandro (ATA)","Atlético-MG","0,95",4,"0,45","0,00","0,00",1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1
"465","Dodi (MEI)","Fluminense","2,29",5,"0,44","0,00","0,00",6,0,0,0,5,0,0,0,0,0,0,0,3,0,0,6,0,1
"466","Mancuello (MEI)","Cruzeiro","2,67",8,"0,43","0,00","0,00",5,0,0,0,3,2,4,0,0,0,0,1,0,0,0,8,0,10
"467","Lucas Fernandes (MEI)","São Paulo","3,63",6,"0,42","0,20","-0,01",4,0,0,0,4,4,2,0,0,0,0,1,0,0,0,8,0,7
"468","Vitor Bueno (MEI)","Santos","4,46",5,"0,40","0,00","0,00",2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,7
"469","Artur (ATA)","Palmeiras","2,35",3,"0,40","0,00","0,00",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1
"470","Rodrigo Andrade (MEI)","Vitória","1,12",7,"0,36","0,00","0,00",8,0,0,0,5,1,1,0,0,0,0,0,3,0,0,10,0,10
"471","Fernandinho (ATA)","Bahia","1,56",2,"0,35","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"472","Deyverson (ATA)","Palmeiras","1,91",8,"0,35","0,00","-0,83",1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,3
"473","Bruno (LAT)","Bahia","3,39",2,"0,30","0,00","0,00",2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,3
"474","Gerson Magrão (MEI)","América-MG","2,34",8,"0,30","0,40","0,23",6,0,0,0,2,2,2,0,0,0,0,0,2,0,0,8,0,12
"475","Ramiro (MEI)","Grêmio","3,94",10,"0,27","-1,30","0,17",11,0,0,0,16,5,1,0,0,0,0,0,6,0,0,15,2,22
"476","Fillipe Soutto (MEI)","Vitória","3,45",3,"0,27","0,00","0,00",3,0,0,0,3,0,2,0,0,0,0,0,1,0,0,7,0,7
