atletas.nome;atletas.apelido;atletas.atleta_id;atletas.rodada_id;atletas.posicao_id;atletas.status_id;atletas.clube.id.full.name;FC;FD;FF;FS;G;I;RB;CA;PE;A;SG;DD;FT;GS;CV;GC;PP;DP
Juan Silveira dos Santos;Juan; 36540; 1;zag;Provável;Flamengo;0;0;0; 1;0;0; 1;0; 5;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540; 2;zag;Dúvida;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540; 3;zag;Provável;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 1;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540; 4;zag;Provável;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540; 5;zag;Contundido;Flamengo;0;0;1; 0;0;0; 1;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540; 6;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540; 7;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540; 8;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540; 9;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;10;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;11;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;12;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;13;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;14;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;15;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;16;zag;Provável;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;17;zag;Nulo;Flamengo;1;0;0; 0;0;0; 1;1; 2;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;18;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;19;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;20;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;21;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;22;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;23;zag;Nulo;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;24;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;25;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;26;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;27;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;28;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;29;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;30;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;31;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;32;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;33;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;34;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;35;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;36;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;37;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Juan Silveira dos Santos;Juan; 36540;38;zag;Contundido;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Julio Cesar Soares de Espíndola;Julio Cesar; 36773; 1;gol;Provável;Flamengo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245; 1;tec;Provável;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245; 2;tec;Provável;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245; 3;tec;Provável;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245; 4;tec;Provável;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245; 5;tec;Provável;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245; 6;tec;Provável;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245; 7;tec;Provável;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245; 8;tec;Provável;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;17;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;18;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;19;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;20;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;21;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;22;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;23;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;24;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;25;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;26;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;27;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Augusto Sérgio Ferreira;Guto Ferreira; 37245;28;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281; 1;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281; 2;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281; 3;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281; 4;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281; 5;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281; 6;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281; 7;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281; 8;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281; 9;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;10;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;11;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;12;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;13;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;14;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;15;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;16;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;17;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;18;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;19;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;20;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;21;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;22;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;23;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;24;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;25;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;26;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;27;tec;Nulo;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;28;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;29;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;30;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;31;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;32;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;33;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;34;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;35;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;36;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;37;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Luis Antônio Venker de Menezes;Mano Menezes; 37281;38;tec;Provável;Cruzeiro;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306; 1;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306; 2;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306; 3;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306; 4;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306; 5;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306; 6;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306; 7;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306; 8;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306; 9;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306;10;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306;11;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306;12;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306;13;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306;14;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306;15;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gilson Kleina;Gilson Kleina; 37306;16;tec;Provável;Chapecoense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marcos Paquetá;Marcos Paquetá; 37313;12;tec;Provável;Botafogo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marcos Paquetá;Marcos Paquetá; 37313;13;tec;Provável;Botafogo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marcos Paquetá;Marcos Paquetá; 37313;14;tec;Provável;Botafogo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marcos Paquetá;Marcos Paquetá; 37313;15;tec;Provável;Botafogo;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marcelo Augusto Oliveira Chamusca;Marcelo Chamusca; 37319; 1;tec;Provável;Ceará;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marcelo Augusto Oliveira Chamusca;Marcelo Chamusca; 37319; 2;tec;Provável;Ceará;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marcelo Augusto Oliveira Chamusca;Marcelo Chamusca; 37319; 3;tec;Provável;Ceará;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marcelo Augusto Oliveira Chamusca;Marcelo Chamusca; 37319; 4;tec;Provável;Ceará;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marcelo Augusto Oliveira Chamusca;Marcelo Chamusca; 37319; 5;tec;Provável;Ceará;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604; 1;zag;Provável;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604; 2;zag;Provável;Atlético-PR;3;0;0; 1;0;0; 1;0; 2;0; 1;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604; 3;zag;Provável;Atlético-PR;1;0;0; 3;0;0; 2;1; 1;0; 1;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604; 4;zag;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604; 5;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604; 6;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604; 7;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604; 8;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604; 9;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;10;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;11;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;12;zag;Dúvida;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;13;zag;Provável;Atlético-PR;1;0;0; 0;1;0; 0;1; 3;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;14;zag;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 1;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;15;zag;Provável;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;16;zag;Provável;Atlético-PR;1;0;0; 1;0;0; 0;0; 3;0; 1;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;17;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 1;0; 1;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;18;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;19;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;20;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;21;zag;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;22;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;23;zag;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;24;zag;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;25;zag;Suspenso;Atlético-PR;3;0;0; 1;0;0; 1;1; 3;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;26;zag;Provável;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;27;zag;Provável;Atlético-PR;1;0;0; 0;0;0; 0;1; 5;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;28;zag;Provável;Atlético-PR;0;0;0; 0;0;0; 1;1; 4;0; 1;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;29;zag;Provável;Atlético-PR;0;0;0; 0;0;0; 1;0; 0;0; 1;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;30;zag;Dúvida;Atlético-PR;1;0;0; 1;0;0; 0;0; 1;0; 1;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;31;zag;Provável;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;32;zag;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;33;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;34;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;35;zag;Contundido;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;36;zag;Dúvida;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;37;zag;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Paulo André Cren Benini;Paulo André; 37604;38;zag;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607; 1;mei;Contundido;Palmeiras;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607; 2;mei;Nulo;Palmeiras;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607; 3;mei;Nulo;Sport;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607; 4;mei;Nulo;Sport;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607; 5;mei;Provável;Sport;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607; 6;mei;Nulo;Sport;1;0;2; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607; 7;mei;Nulo;Sport;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607; 8;mei;Nulo;Sport;1;1;0; 0;1;0; 0;0; 1;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607; 9;mei;Nulo;Sport;0;0;0; 2;0;0; 0;0; 2;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607;10;mei;Nulo;Sport;0;0;0; 0;0;0; 0;0; 1;0; 0;0;0;0;0;0;0;0
Michel Fernandes Bastos;Michel Bastos; 37607;11;mei;Nulo;Sport;0;0;0; 1;1;0; 0;1; 1;0; 0;0;0;0;0;0;0;0
