"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"15","Zeca (LAT)","Internacional","9,81",1,"8,80","8,80","-0,19",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"16","André Lima (ATA)","Vitória","6,60",1,"8,60","8,60","0,60",NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"17","Caio Monteiro (ATA)","Vasco","5,05",2,"8,60","1,10","-1,89",2,1,1,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"18","Pedro Geromel (ZAG)","Grêmio","17,65",3,"8,57","14,50","2,17",12,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2
"19","Thiago Carleto (LAT)","Atlético-PR","17,90",5,"8,56","13,30","2,67",7,1,2,2,8,4,4,1,NA,NA,NA,NA,2,NA,NA,2,NA,19
"20","Pedro (ATA)","Fluminense","14,35",5,"8,36","11,10","1,09",3,3,2,NA,10,3,4,NA,NA,NA,NA,NA,1,NA,NA,9,NA,8
"21","Jailson (GOL)","Palmeiras","15,55",4,"8,30","10,00","0,98",NA,NA,NA,1,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,3,NA,NA,6
"22","Éder Militão (LAT)","São Paulo","13,89",4,"8,12","6,00","-0,55",11,1,NA,2,5,3,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,8
"23","Gatito Fernández (GOL)","Botafogo","14,65",2,"8,05","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,2,NA,NA,3
"24","Paolo Guerrero (ATA)","Flamengo","13,78",2,"8,05","9,80","0,91",NA,1,1,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
"25","Yago Pikachu (LAT)","Vasco","15,91",4,"7,98","13,70","2,16",3,2,NA,NA,14,5,3,1,NA,NA,NA,NA,NA,NA,NA,2,2,14
"26","Serginho (MEI)","América-MG","18,43",5,"7,94","4,70","0,21",8,2,2,NA,8,4,3,NA,NA,NA,NA,NA,NA,NA,NA,10,1,12
"27","Renê (LAT)","Flamengo","11,73",4,"7,88","0,00","0,00",13,NA,NA,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15
"28","Vinicius Junior (ATA)","Flamengo","15,72",5,"7,74","7,40","0,87",2,3,2,NA,9,3,3,NA,NA,NA,NA,NA,1,NA,NA,4,NA,16
"29","Murilo (ZAG)","Cruzeiro","8,90",1,"7,70","0,00","0,00",2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"30","Réver (ZAG)","Flamengo","18,22",4,"7,67","0,00","0,00",1,1,NA,3,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"31","Diego Alves (GOL)","Flamengo","12,65",3,"7,57","0,00","0,00",NA,NA,NA,2,1,NA,NA,NA,6,NA,NA,NA,NA,NA,2,NA,NA,6
"32","Nino Paraíba (LAT)","Bahia","13,45",4,"7,55","0,00","0,00",12,NA,NA,2,10,2,2,NA,NA,NA,NA,NA,1,NA,NA,3,NA,11
"33","Ezequiel  (LAT)","Cruzeiro","5,30",1,"7,50","0,00","0,00",4,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,5
"34","Otero (MEI)","Atlético-MG","17,67",5,"7,36","0,40","-1,19",5,1,NA,NA,12,5,8,3,NA,NA,NA,NA,NA,NA,NA,6,2,11
"35","Balbuena (ZAG)","Corinthians","17,41",4,"7,30","6,70","-0,26",14,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12
"36","Bruno Cortez (LAT)","Grêmio","15,13",4,"7,25","8,30","0,93",11,NA,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,10
"37","Maicon (MEI)","Grêmio","9,02",4,"7,22","2,40","-2,62",9,2,NA,NA,6,2,1,NA,NA,NA,NA,NA,1,NA,NA,4,NA,8
"38","Christian (MEI)","América-MG","11,21",2,"7,20","0,00","0,00",7,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"39","Rodinei (LAT)","Flamengo","11,93",5,"7,10","3,40","-0,83",6,NA,1,3,12,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,11
"40","Shaylon (MEI)","São Paulo","4,70",1,"6,90","6,90","0,70",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"41","Víctor Cuesta (ZAG)","Internacional","16,02",5,"6,88","6,20","0,86",19,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,10,NA,7
"42","Matheus Fernandes (MEI)","Botafogo","14,19",5,"6,86","5,50","0,50",19,NA,1,NA,3,3,1,1,NA,NA,NA,NA,1,NA,NA,4,NA,11
"43","Clayson (ATA)","Corinthians","11,94",3,"6,83","0,00","0,00",6,1,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,6
"44","Egídio (LAT)","Cruzeiro","9,36",3,"6,80","6,50","-0,43",9,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,4
"45","Pedro Henrique (ZAG)","Corinthians","6,41",1,"6,80","0,00","0,00",3,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"46","Rodrigo Moledo (ZAG)","Internacional","11,35",4,"6,75","7,20","0,82",9,NA,NA,3,5,2,NA,NA,NA,NA,NA,NA,1,NA,NA,5,1,2
"47","Léo Moura (LAT)","Grêmio","11,92",3,"6,73","0,00","0,00",3,NA,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"48","Luan (ATA)","Grêmio","17,09",4,"6,60","4,20","-1,51",3,NA,1,NA,17,10,2,2,NA,NA,NA,NA,NA,NA,NA,7,NA,15
"49","Bruno Henrique (MEI)","Palmeiras","10,10",4,"6,60","10,30","0,81",13,1,NA,NA,8,3,NA,1,NA,NA,NA,NA,1,NA,NA,11,NA,10
"50","Rodrigo Caio (ZAG)","São Paulo","12,76",2,"6,55","0,00","0,00",3,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"51","Richard (MEI)","Fluminense","15,96",5,"6,50","3,20","-0,48",18,1,NA,NA,7,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,12
"52","Maurício Barbieri (TEC)","Flamengo","12,73",5,"6,48","4,38","-0,55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Patrick (MEI)","Internacional","14,85",5,"6,44","2,50","-1,28",21,NA,1,NA,6,2,2,NA,NA,NA,NA,NA,1,NA,NA,12,NA,11
"54","Bruno Cosendey (MEI)","Vasco","4,13",2,"6,40","-0,80","-2,07",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"55","Anselmo (MEI)","Sport","12,66",5,"6,30","7,70","0,22",22,NA,NA,NA,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,12
"56","Zé Rafael  (MEI)","Bahia","17,00",5,"6,30","7,20","0,48",11,NA,NA,NA,22,7,4,2,NA,NA,NA,NA,1,NA,NA,13,NA,13
"57","Nico López (ATA)","Internacional","16,07",3,"6,23","0,00","0,00",1,2,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8
"58","Fellipe Bastos (MEI)","Sport","8,17",5,"6,18","2,40","-1,39",10,NA,2,NA,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,6,1,12
"59","Jean Mota (MEI)","Santos","10,31",4,"6,15","4,80","-0,71",11,1,NA,NA,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,16
"60","Lucas Fernandes (ATA)","Vitória","6,27",2,"6,15","10,90","2,27",NA,1,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"61","Léo Cittadini (MEI)","Santos","10,33",3,"6,00","0,00","0,00",9,NA,1,NA,4,3,1,NA,NA,NA,NA,NA,1,NA,NA,6,1,2
"62","Santos (GOL)","Atlético-PR","9,55",5,"5,94","7,40","1,82",NA,NA,NA,2,1,NA,NA,NA,11,NA,NA,NA,NA,NA,6,NA,NA,6
"63","Léo (LAT)","Bahia","10,18",5,"5,88","3,20","-0,38",14,NA,NA,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,12
"64","Gabriel (MEI)","Corinthians","11,95",4,"5,85","5,40","0,38",14,1,NA,NA,9,2,NA,NA,NA,NA,NA,NA,2,NA,NA,10,NA,9
"65","Paulo André (ZAG)","Atlético-PR","8,08",2,"5,80","0,00","0,00",3,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,3
"66","Jefferson (GOL)","Botafogo","11,33",3,"5,80","12,70","1,84",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,3,NA,NA,2
"67","Thiago Santos (MEI)","Palmeiras","8,54",3,"5,80","12,50","2,68",10,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,NA,1
"68","Maílson (GOL)","Sport","5,14",3,"5,80","0,00","0,00",NA,NA,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,NA,NA,2
"69","Pablo (ATA)","Atlético-PR","11,27",5,"5,72","12,30","1,64",6,3,NA,NA,2,4,3,NA,NA,NA,NA,NA,1,NA,NA,11,4,9
"70","Wallyson (ATA)","Vitória","8,84",3,"5,70","5,30","0,93",3,NA,2,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,9
"71","Keno (ATA)","Palmeiras","10,89",5,"5,70","4,40","-0,56",14,NA,1,NA,14,1,3,NA,NA,NA,NA,NA,NA,NA,NA,6,1,18
"72","Ayrton Lucas (LAT)","Fluminense","10,43",4,"5,70","0,70","-1,44",9,NA,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5
"73","Léo (ZAG)","Cruzeiro","8,71",4,"5,67","8,00","0,44",10,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2
"74","Marcos Rocha (LAT)","Palmeiras","10,52",5,"5,64","1,80","-1,51",14,1,NA,2,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,10,NA,21
"75","Cazares (MEI)","Atlético-MG","10,94",3,"5,60","7,80","0,90",2,NA,2,NA,1,3,4,NA,NA,NA,NA,NA,1,NA,NA,2,NA,3
"76","Hyoran (MEI)","Palmeiras","3,85",1,"5,60","0,00","0,00",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"77","Léo Duarte (ZAG)","Flamengo","6,89",3,"5,57","4,50","0,02",5,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
"78","Fabiano (LAT)","Internacional","9,59",4,"5,55","5,30","0,68",9,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,12
"79","Andrés Ríos (ATA)","Vasco","7,71",4,"5,55","7,10","0,74",1,3,NA,NA,7,1,4,1,NA,NA,NA,NA,2,1,NA,12,1,3
"80","Luan (ATA)","Atlético-MG","13,98",5,"5,54","3,50","-0,21",21,NA,NA,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,9,1,16
"81","Renato Gaúcho (TEC)","Grêmio","14,65",5,"5,53","5,55","-0,56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Luan (ATA)","América-MG","12,56",4,"5,52","7,60","0,52",10,NA,2,NA,6,5,1,NA,NA,NA,NA,NA,2,NA,NA,8,2,7
"83","Manoel (ZAG)","Cruzeiro","6,06",1,"5,50","0,00","0,00",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"84","Leandro Carvalho (ATA)","Botafogo","5,86",1,"5,50","0,00","0,00",2,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"85","Weverton (GOL)","Palmeiras","8,88",1,"5,50","0,00","0,00",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Paulo Miranda (ZAG)","Grêmio","7,76",2,"5,40","0,00","0,00",4,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5
"87","Rogério (ATA)","Sport","8,53",4,"5,40","2,80","-0,42",3,1,NA,NA,12,3,5,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6
"88","Thiago Larghi (TEC)","Atlético-MG","9,95",5,"5,34","8,36","1,29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Elton (ATA)","Ceará","7,49",3,"5,33","11,20","1,97",2,1,1,NA,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,10,1,3
"90","Leandro Pereira (ATA)","Chapecoense","8,72",4,"5,32","18,50","4,55",6,1,NA,NA,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA
"91","Silvinho (ATA)","Paraná","8,73",5,"5,30","14,30","3,33",6,1,NA,NA,14,6,6,NA,NA,NA,NA,NA,1,NA,NA,6,NA,15
"92","Fábio Carille (TEC)","Corinthians","13,52",5,"5,23","5,41","0,19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Desábato (MEI)","Vasco","8,44",4,"5,22","4,70","-0,31",12,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8
"94","Marcelo Lomba (GOL)","Internacional","7,72",1,"5,20","0,00","0,00",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"95","Fábio (GOL)","Cruzeiro","10,93",4,"5,17","14,00","2,19",NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,NA,NA,1
"96","Cuéllar (MEI)","Flamengo","10,47",5,"5,16","-0,30","-1,58",18,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,8,NA,5
"97","Raul Prata (LAT)","Sport","10,24",3,"5,13","0,00","0,00",11,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8
"98","Rafael Moura (ATA)","América-MG","11,34",4,"5,12","0,00","0,00",2,2,1,NA,4,2,3,NA,NA,NA,NA,NA,1,NA,NA,8,1,14
"99","Vinícius Freitas (LAT)","Chapecoense","4,26",1,"5,10","0,00","0,00",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3
"100","Jhonny Lucas (MEI)","Paraná","5,55",3,"5,07","0,00","0,00",8,1,NA,NA,2,3,2,NA,NA,NA,NA,NA,1,NA,NA,13,NA,7
"101","Edigar Junio (ATA)","Bahia","9,88",5,"5,06","17,20","3,78",3,2,NA,NA,7,1,3,1,NA,NA,NA,NA,NA,NA,NA,7,1,7
"102","Norberto  (LAT)","América-MG","10,86",4,"5,03","0,00","0,00",11,NA,NA,1,6,NA,1,NA,NA,NA,NA,NA,1,NA,NA,3,NA,7
"103","Marquinhos (ATA)","América-MG","8,56",4,"5,02","9,80","2,24",4,1,1,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12
"104","Eduardo (LAT)","Chapecoense","5,82",2,"5,00","8,00","1,00",3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Léo (LAT)","Fluminense","4,48",1,"5,00","0,00","0,00",3,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,1,NA,NA,3,1,1
"106","Júnior Tavares (LAT)","São Paulo","7,58",1,"5,00","0,00","0,00",1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA
"107","Claudinei Oliveira (TEC)","Sport","7,38",3,"4,97","1,85","-0,79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Cueva (MEI)","São Paulo","12,56",3,"4,93","0,00","0,00",4,NA,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,9
"109","Victor (GOL)","Atlético-MG","13,04",5,"4,90","16,00","4,00",NA,NA,NA,1,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,6,NA,NA,5
"110","Nikão (MEI)","Atlético-PR","13,20",5,"4,90","3,80","-0,20",4,1,NA,NA,13,4,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,9
"111","Gabriel (ATA)","Santos","13,55",4,"4,90","12,20","2,44",4,2,NA,NA,5,7,1,NA,NA,NA,NA,NA,1,NA,NA,8,3,14
"112","Diego Aguirre (TEC)","São Paulo","11,12",5,"4,86","5,16","0,29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Carlos (ATA)","Paraná","6,09",4,"4,85","-0,80","-1,96",3,1,NA,NA,8,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1
"114","Raphael Alemão (ATA)","Paraná","4,45",2,"4,85","0,00","0,00",3,NA,NA,NA,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"115","Lucas Silva (MEI)","Cruzeiro","6,04",3,"4,83","6,80","0,74",7,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"116","Marcelo Grohe (GOL)","Grêmio","16,11",4,"4,80","5,50","0,53",NA,NA,NA,3,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,1
"117","Henrique (ZAG)","Corinthians","10,18",5,"4,78","6,20","-0,03",2,1,NA,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"118","Petros (MEI)","São Paulo","9,21",2,"4,75","0,00","0,00",6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
"119","Reinaldo (LAT)","São Paulo","10,00",2,"4,70","3,10","-0,67",8,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8
"120","Rodrygo (ATA)","Santos","11,34",4,"4,65","8,80","1,64",2,2,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,7
"121","Mano Menezes (TEC)","Cruzeiro","10,76",5,"4,57","7,66","0,55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Marcinho (LAT)","Botafogo","7,93",5,"4,56","11,70","2,46",8,NA,3,NA,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,4,NA,15
"123","Dodô (LAT)","Santos","11,51",4,"4,53","3,10","-0,47",11,NA,NA,1,8,1,1,NA,NA,NA,NA,NA,2,NA,NA,3,NA,13
"124","Sander (LAT)","Sport","8,38",5,"4,52","0,40","-1,56",13,NA,NA,1,6,1,4,NA,NA,NA,NA,NA,2,NA,NA,10,NA,5
"125","Luiz Otávio  (ZAG)","Chapecoense","5,73",1,"4,50","0,00","0,00",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"126","Alemão (LAT)","Paraná","8,09",5,"4,50","13,10","2,41",16,NA,NA,NA,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,18
"127","Ezequiel (ATA)","Botafogo","6,00",2,"4,50","0,00","0,00",2,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"128","Rodrigo Becão (ZAG)","Bahia","3,61",1,"4,50","0,00","0,00",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"129","Jonathan (LAT)","Atlético-PR","9,36",4,"4,45","0,50","-1,27",2,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"130","Fernando Diniz (TEC)","Atlético-PR","10,17",5,"4,44","4,20","0,19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Everton (MEI)","São Paulo","9,84",4,"4,42","3,90","-0,56",4,1,1,NA,9,3,1,NA,NA,NA,NA,NA,1,NA,NA,5,2,13
"132","Roger Machado  (TEC)","Palmeiras","10,67",5,"4,42","4,08","-0,25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","Enderson Moreira (TEC)","América-MG","10,46",5,"4,41","5,62","0,86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Ricardo Oliveira (ATA)","Atlético-MG","7,33",5,"4,40","4,10","-0,28",2,2,1,NA,7,4,4,NA,NA,NA,NA,NA,2,NA,NA,8,5,10
"135","Fagner (LAT)","Corinthians","11,70",3,"4,40","0,00","0,00",5,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,11
"136","Jair Ventura (TEC)","Santos","11,19",4,"4,40","5,52","0,42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Lucas Veríssimo (ZAG)","Santos","9,58",4,"4,38","5,20","0,48",9,NA,NA,1,4,1,1,NA,NA,NA,NA,NA,1,NA,NA,2,1,5
"138","Bremer (ZAG)","Atlético-MG","5,83",4,"4,33","8,90","1,42",9,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,9,NA,8
"139","Gilson (LAT)","Botafogo","7,98",5,"4,32","3,50","0,05",12,1,NA,NA,13,NA,1,NA,NA,NA,NA,NA,1,NA,NA,7,NA,22
"140","Kannemann (ZAG)","Grêmio","10,28",3,"4,30","8,00","1,07",7,NA,NA,2,5,NA,NA,NA,NA,NA,NA,1,1,NA,NA,5,NA,2
"141","Alisson (MEI)","Grêmio","7,73",3,"4,30","3,20","-0,33",4,NA,NA,NA,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"142","Cássio (GOL)","Corinthians","10,84",5,"4,28","5,00","0,51",NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,3,NA,NA,2
"143","Adilson (MEI)","Atlético-MG","7,17",4,"4,28","8,70","1,25",14,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,8
"144","Jori (GOL)","América-MG","9,74",3,"4,27","0,00","0,00",NA,NA,NA,1,1,NA,NA,NA,5,NA,NA,NA,NA,NA,3,1,NA,4
"145","Bruno Alves (ZAG)","São Paulo","10,18",4,"4,25","-0,10","-0,60",3,1,NA,1,2,NA,NA,1,NA,NA,NA,NA,1,NA,NA,2,NA,5
"146","Marlone (MEI)","Sport","8,60",5,"4,24","1,90","-0,47",5,1,NA,NA,7,3,7,NA,NA,NA,NA,NA,1,NA,NA,2,1,17
"147","Odair Hellmann (TEC)","Internacional","9,94",5,"4,24","4,89","0,47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Richardson (MEI)","Ceará","6,60",3,"4,20","6,70","1,14",7,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"149","Igor (LAT)","Paraná","2,55",1,"4,20","4,20","0,55",3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"150","Abel Braga (TEC)","Fluminense","10,43",5,"4,18","3,28","-0,37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Yago (MEI)","Vitória","10,97",4,"4,15","0,00","0,00",9,1,NA,NA,8,3,2,NA,NA,NA,NA,NA,2,NA,NA,7,1,19
"152","Edenílson (MEI)","Internacional","10,22",3,"4,13","0,00","0,00",5,NA,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"153","Matheus Rossetto (MEI)","Atlético-PR","11,68",4,"4,10","0,00","0,00",8,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,14
"154","Aderlan (LAT)","América-MG","2,52",1,"4,10","4,10","0,52",5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,3
"155","Luiz Otávio (ZAG)","Ceará","8,29",5,"4,06","6,80","0,83",14,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,5
"156","Thiago Heleno (ZAG)","Atlético-PR","9,33",2,"4,05","0,00","0,00",3,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
