"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"72","Fellipe Bastos (MEI)","Sport","8,69",10,"5,43","0,50","-1,72",19,1,2,0,4,10,10,0,0,0,0,0,0,0,0,10,1,29
"73","Felipe Vizeu (ATA)","Flamengo","6,35",4,"5,42","6,00","-0,01",0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"74","Paulo Miranda (ZAG)","Grêmio","7,76",2,"5,40","0,00","0,00",4,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,0,5
"75","Thiago Larghi (TEC)","Atlético-MG","11,15",11,"5,40","6,40","0,24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","Murilo (ZAG)","Cruzeiro","8,07",2,"5,40","0,00","0,00",4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3
"77","Wallyson (ATA)","Vitória","10,46",9,"5,38","3,60","0,09",10,2,3,0,9,7,4,1,0,0,0,0,2,0,0,7,1,25
"78","Jailson (GOL)","Palmeiras","13,35",10,"5,36","-4,60","-2,81",0,0,0,3,0,0,0,0,21,0,0,0,1,0,10,0,0,8
"79","Bressan (ZAG)","Grêmio","9,70",9,"5,26","5,70","0,43",13,0,0,7,3,1,0,0,0,0,0,0,1,0,0,10,0,8
"80","Marcelo Lomba (GOL)","Internacional","7,72",1,"5,20","0,00","0,00",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"81","Cedric (LAT)","Vitória","3,64",2,"5,20","5,40","0,35",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,7
"82","Luan (ATA)","Grêmio","15,81",8,"5,16","4,70","-0,11",8,0,1,0,32,15,7,2,0,0,0,0,1,0,0,13,0,32
"83","Renato Gaúcho (TEC)","Grêmio","14,90",11,"5,13","5,71","0,32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","Borja (ATA)","Palmeiras","12,68",4,"5,08","0,00","0,00",7,1,1,0,4,10,2,0,0,0,0,0,3,0,0,11,4,7
"85","Pedro Henrique (ZAG)","Corinthians","6,21",3,"5,07","6,50","0,56",5,0,0,1,5,2,0,0,0,0,0,0,0,0,0,1,0,3
"86","Edigar Junio (ATA)","Bahia","9,88",5,"5,06","0,00","0,00",3,2,0,0,7,1,3,1,0,0,0,0,0,0,0,7,1,7
"87","Bruno Bispo (ZAG)","Vitória","4,76",1,"5,00","5,00","-0,24",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","Júnior Tavares (LAT)","São Paulo","7,58",1,"5,00","0,00","0,00",1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
"89","Ayrton Lucas (LAT)","Fluminense","9,53",5,"5,00","2,20","-0,90",10,0,0,1,17,1,0,0,0,0,0,0,0,0,0,5,0,6
"90","Ramon (LAT)","Vasco","9,08",3,"4,97","8,00","1,16",2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6
"91","Caio Monteiro (ATA)","Vasco","5,20",4,"4,97","0,00","0,00",4,1,1,0,7,3,1,0,0,0,0,0,0,0,0,6,1,9
"92","Rhodolfo (ZAG)","Flamengo","8,57",4,"4,95","0,00","0,00",7,0,0,3,2,1,0,0,0,0,0,1,0,0,0,1,1,5
"93","Nenê (MEI)","São Paulo","9,80",10,"4,93","7,10","1,30",7,4,1,0,22,8,3,2,0,0,0,0,4,0,0,12,2,34
"94","Cueva (MEI)","São Paulo","12,56",3,"4,93","0,00","0,00",4,0,2,0,6,0,0,0,0,0,0,0,0,0,0,2,1,9
"95","Moisés (LAT)","Botafogo","7,30",6,"4,93","4,00","-0,76",19,0,0,1,8,1,2,0,0,0,0,0,1,0,0,8,0,17
"96","Ángel Romero (ATA)","Corinthians","9,75",6,"4,92","0,00","0,00",11,0,2,0,29,7,1,0,0,0,0,0,3,0,0,9,0,26
"97","Marcelo Grohe (GOL)","Grêmio","16,88",10,"4,91","11,00","2,46",0,0,0,8,2,0,0,0,5,0,0,0,0,0,3,0,0,3
"98","Odair Hellmann (TEC)","Internacional","10,94",10,"4,86","4,21","-0,22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","Raphael Alemão (ATA)","Paraná","4,45",2,"4,85","0,00","0,00",3,0,0,0,2,1,4,0,0,0,0,0,0,0,0,1,0,3
"100","Rafael Moura (ATA)","América-MG","10,43",7,"4,80","1,20","-1,65",2,3,2,0,6,3,5,0,0,0,0,0,1,0,0,13,3,16
"101","Luan (ATA)","Atlético-MG","13,82",11,"4,80","2,70","-0,67",35,0,2,0,6,7,3,0,0,0,0,0,2,0,0,16,1,31
"102","Sander (LAT)","Sport","10,06",10,"4,80","6,40","0,15",30,0,0,2,18,3,4,0,0,0,0,0,3,0,0,23,2,16
"103","Silvinho (ATA)","Paraná","7,85",10,"4,79","0,50","-1,74",13,2,0,0,20,10,7,0,0,0,0,0,1,0,0,10,0,23
"104","Alemão (LAT)","Paraná","7,80",6,"4,78","0,00","0,00",17,0,0,1,3,5,2,0,0,0,0,0,0,0,0,8,0,19
"105","Yago (ZAG)","Botafogo","4,96",2,"4,75","0,00","0,00",3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"106","Gabriel (MEI)","Corinthians","11,48",9,"4,74","2,90","-0,43",32,1,0,0,14,4,1,0,0,0,0,0,4,0,0,22,0,19
"107","Jean Mota (MEI)","Santos","9,97",10,"4,74","-1,40","-1,13",18,1,0,0,14,10,12,1,0,0,0,0,1,0,0,15,0,35
"108","Bruno Henrique (MEI)","Palmeiras","9,38",9,"4,72","0,00","0,00",25,1,1,0,18,5,0,1,0,0,0,0,3,0,0,26,0,17
"109","Cléber Reis (ZAG)","Paraná","6,53",5,"4,72","0,00","0,00",9,0,0,2,5,3,1,0,0,0,0,0,1,0,0,4,1,5
"110","Thiago Santos (MEI)","Palmeiras","9,02",8,"4,71","12,20","1,77",20,1,0,0,9,0,1,1,0,0,0,0,1,0,0,11,0,5
"111","Arthur  (ATA)","Chapecoense","8,66",11,"4,69","-3,10","-0,62",10,4,0,0,24,13,2,1,0,0,0,0,3,0,0,20,1,22
"112","Kieza (ATA)","Botafogo","9,14",11,"4,68","18,40","3,07",7,5,0,0,13,2,4,0,0,0,0,0,0,0,0,11,4,15
"113","Fabiano (LAT)","Internacional","8,33",5,"4,68","1,20","-1,26",10,0,0,3,1,2,0,0,0,0,0,0,1,0,0,5,0,14
"114","Santos (GOL)","Atlético-PR","9,40",10,"4,67","4,00","0,47",0,0,0,4,1,0,0,0,16,0,0,0,0,0,10,0,0,6
"115","Claudinei Oliveira (TEC)","Sport","8,70",9,"4,67","1,95","-0,67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","Roger Machado  (TEC)","Palmeiras","11,58",11,"4,65","4,01","-0,57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","Leonardo Silva (ZAG)","Atlético-MG","9,88",3,"4,60","11,00","1,91",3,1,0,0,4,1,0,1,0,0,0,0,1,0,0,2,0,5
"118","Pio (MEI)","Ceará","6,82",7,"4,54","-2,30","-1,37",15,1,1,0,10,8,7,0,0,0,1,0,2,0,0,13,1,25
"119","Rodrigo Becão (ZAG)","Bahia","3,61",1,"4,50","0,00","0,00",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
"120","Jonathan (LAT)","Atlético-PR","9,36",4,"4,45","0,00","0,00",2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4
"121","Juninho (MEI)","América-MG","9,34",10,"4,44","9,70","1,42",30,1,0,0,12,3,0,0,0,0,0,0,2,0,0,11,0,25
"122","Rogério (ATA)","Sport","9,47",10,"4,43","4,40","0,48",3,2,1,0,20,12,8,0,0,0,0,0,0,0,0,7,6,13
"123","Fagner (LAT)","Corinthians","11,70",3,"4,40","0,00","0,00",5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,11
"124","Kelvin (ATA)","Vasco","6,67",4,"4,40","0,00","0,00",1,1,2,0,4,1,0,0,0,0,0,0,1,0,0,3,0,4
"125","Diego Aguirre (TEC)","São Paulo","11,27",10,"4,40","4,91","0,39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","Hyoran (MEI)","Palmeiras","5,31",7,"4,40","4,90","0,87",2,1,5,0,5,2,1,0,0,0,0,0,1,0,0,10,1,10
"127","Abel Braga (TEC)","Fluminense","11,41",11,"4,38","4,19","0,35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","Diego (MEI)","Flamengo","10,44",8,"4,37","9,30","1,28",10,3,0,0,28,8,1,0,0,0,0,0,3,0,0,14,6,32
"129","Léo (ZAG)","Cruzeiro","8,47",9,"4,35","3,10","0,50",11,0,0,5,3,3,0,0,0,0,0,0,0,0,0,8,2,4
"130","Renato Chaves (ZAG)","Fluminense","8,16",10,"4,32","0,00","0,00",23,0,1,3,6,0,2,0,0,0,0,0,2,0,0,12,0,22
"131","Alisson (MEI)","Grêmio","7,73",3,"4,30","0,00","0,00",4,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,8
"132","Cássio (GOL)","Corinthians","10,84",5,"4,28","0,00","0,00",0,0,0,2,0,0,0,0,6,0,0,0,0,0,3,0,0,2
"133","Raul Prata (LAT)","Sport","8,65",7,"4,27","-0,50","-1,94",19,0,0,2,11,1,1,0,0,0,0,1,1,0,0,5,0,22
"134","Cazares (MEI)","Atlético-MG","10,12",9,"4,26","0,50","-1,45",7,2,2,0,3,11,6,0,0,0,0,0,1,0,0,7,0,34
"135","Madson (LAT)","Grêmio","6,98",4,"4,25","0,00","0,00",3,0,0,2,4,2,1,0,0,0,0,0,0,0,0,1,0,6
"136","Danilo Fernandes (GOL)","Internacional","8,37",9,"4,24","0,00","-1,02",0,0,0,4,1,0,0,0,10,0,0,0,0,0,6,0,0,1
"137","Ademir (ATA)","América-MG","3,54",5,"4,24","5,10","0,10",7,1,0,0,10,3,2,0,0,0,0,0,1,0,0,4,2,7
"138","Gilson (LAT)","Botafogo","8,20",6,"4,22","0,00","0,00",14,1,0,0,14,1,1,0,0,0,0,0,1,0,0,7,0,24
"139","Iago (LAT)","Internacional","9,54",9,"4,18","-0,30","-2,04",19,0,0,5,3,3,2,0,0,0,0,0,3,0,0,14,1,29
"140","Mano Menezes (TEC)","Cruzeiro","10,43",11,"4,17","1,69","-0,37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141","Marcos Junior (ATA)","Fluminense","6,65",8,"4,16","0,00","0,00",5,2,1,0,12,4,2,0,0,0,0,0,0,0,0,4,5,8
"142","Rodrigo Dourado (MEI)","Internacional","11,09",10,"4,15","4,70","0,92",38,0,0,0,13,1,2,0,0,0,0,0,4,0,0,25,1,14
"143","Anderson (GOL)","Bahia","3,92",3,"4,13","0,00","0,00",0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,2
"144","Everton (MEI)","São Paulo","9,69",9,"4,12","0,50","-0,58",5,2,3,0,23,3,4,0,0,0,0,0,1,0,0,10,7,32
"145","Diego Pituca (MEI)","Santos","4,23",8,"4,12","9,60","1,15",18,0,2,0,11,3,0,0,0,0,0,0,2,0,0,11,0,8
"146","Ezequiel  (LAT)","Cruzeiro","4,41",2,"4,10","0,00","0,00",5,0,0,1,3,0,0,0,0,0,0,0,1,0,0,4,0,6
"147","Alberto Valentim (TEC)","Botafogo","10,00",11,"4,07","6,75","0,35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","Thiago Santos (ATA)","Paraná","2,21",4,"4,05","0,30","-1,12",1,1,1,0,5,3,0,2,0,0,0,0,2,0,0,5,3,4
"149","Keno (ATA)","Palmeiras","9,87",9,"4,04","0,00","0,00",17,1,1,0,22,3,4,0,0,0,0,0,0,1,0,12,7,23
"150","Eduardo (LAT)","Chapecoense","5,67",4,"4,02","5,50","0,92",3,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2
"151","Alison (MEI)","Santos","9,00",5,"4,02","0,00","0,00",17,0,0,0,6,1,0,0,0,0,0,0,1,0,0,9,0,9
"152","Bruno Pacheco (LAT)","Chapecoense","7,25",9,"3,99","9,80","1,36",21,0,0,2,16,3,0,0,0,0,0,0,3,0,0,11,0,15
"153","Thiago Martins (ZAG)","Palmeiras","5,23",4,"3,98","3,00","-0,54",4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,0,2
"154","Giovanni (LAT)","América-MG","6,36",7,"3,97","-3,90","-1,42",8,2,0,1,7,1,1,0,0,0,0,0,3,0,0,4,0,9
"155","Torito González (MEI)","Paraná","5,18",7,"3,94","3,90","0,41",18,0,0,0,18,5,1,0,0,0,0,0,3,0,0,11,0,7
"156","Tiago  (ZAG)","Bahia","7,16",7,"3,94","0,00","-0,12",12,0,0,2,5,4,3,0,0,0,0,0,0,0,0,12,2,9
"157","Rafael Sobis (ATA)","Cruzeiro","6,92",9,"3,94","-0,30","-1,41",8,1,1,0,11,11,4,0,0,0,0,0,2,0,0,5,0,7
"158","Norberto  (LAT)","América-MG","10,08",8,"3,91","0,00","0,00",18,0,1,2,8,0,1,0,0,0,0,0,3,0,0,12,0,13
"159","Nico López (ATA)","Internacional","13,44",8,"3,91","1,20","-0,83",1,3,0,0,1,3,5,1,0,0,0,0,1,0,0,0,1,12
"160","Élber (MEI)","Bahia","6,31",8,"3,89","5,50","0,33",9,1,2,0,13,0,9,0,0,0,0,0,4,0,0,4,1,24
"161","Christian (MEI)","América-MG","9,69",6,"3,88","4,00","0,04",12,0,0,0,11,6,1,0,0,0,0,0,0,0,0,4,0,14
"162","Apodi (LAT)","Chapecoense","8,68",11,"3,84","11,40","1,86",18,0,2,3,11,6,0,0,0,0,0,0,0,0,0,22,3,25
"163","Osmar Loss (TEC)","Corinthians","11,28",5,"3,80","4,74","0,29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","Jair Ventura (TEC)","Santos","10,81",10,"3,79","2,94","-0,08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","Mantuan (LAT)","Corinthians","5,79",9,"3,79","10,60","1,87",19,0,0,3,11,2,0,0,0,0,0,0,1,0,0,13,1,25
"166","Igor (LAT)","Paraná","3,05",4,"3,77","3,00","-0,51",7,0,0,1,2,3,0,0,0,0,0,0,0,0,0,3,1,6
"167","Thiago Heleno (ZAG)","Atlético-PR","9,68",8,"3,76","5,00","1,08",8,1,0,3,8,3,1,1,0,0,1,0,1,0,0,11,0,10
"168","Gilson Kleina (TEC)","Chapecoense","8,09",11,"3,75","6,44","0,79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","Reinaldo (LAT)","São Paulo","10,00",6,"3,75","6,10","0,59",12,0,0,2,6,3,2,0,0,0,0,0,1,0,0,10,0,21
"170","Diogo Barbosa (LAT)","Palmeiras","9,53",8,"3,73","0,00","0,00",14,0,2,3,2,0,0,0,0,0,0,0,3,0,0,11,0,19
"171","Victor Luis (LAT)","Palmeiras","7,26",4,"3,73","0,20","-2,01",6,0,0,1,2,2,1,0,0,0,0,0,0,0,0,1,0,8
"172","Rhayner (ATA)","Vitória","9,48",10,"3,71","3,60","-0,11",20,0,1,0,19,6,8,1,0,0,0,0,3,0,0,22,0,26
"173","Bremer (ZAG)","Atlético-MG","6,26",10,"3,71","3,00","0,51",20,1,0,2,4,1,1,0,0,0,0,0,2,0,0,11,0,18
"174","Carlinhos (LAT)","América-MG","11,48",5,"3,70","0,00","0,00",5,1,0,1,3,2,5,0,0,0,0,0,1,0,0,13,1,7
"175","Douglas (ZAG)","Chapecoense","8,08",11,"3,69","5,00","0,43",17,0,0,3,8,3,0,1,0,0,0,0,1,0,0,11,0,6
"176","Juninho (MEI)","Ceará","6,25",7,"3,69","0,00","0,00",21,0,0,0,4,5,1,0,0,0,0,0,0,0,0,12,0,23
"177","Marcos Guilherme  (ATA)","São Paulo","9,51",6,"3,68","0,00","0,00",8,0,1,0,6,5,3,0,0,0,0,0,0,0,0,7,1,5
"178","Arboleda (ZAG)","São Paulo","9,63",6,"3,67","0,00","0,00",13,0,0,1,4,4,2,0,0,0,0,0,2,0,0,7,1,7
"179","Bruno Alves (ZAG)","São Paulo","10,37",8,"3,66","5,20","0,38",10,1,0,3,3,0,0,1,0,0,0,0,3,0,0,8,1,9
"180","Rogério Micale (TEC)","Paraná","6,79",11,"3,63","3,37","-0,35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","Canteros (MEI)","Chapecoense","8,55",11,"3,62","4,10","0,30",20,2,1,0,12,3,1,1,0,0,0,0,1,0,0,13,0,51
