"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"511","David (ATA)","Cruzeiro","3,39",7,"0,55","0,00","0,00",4,0,0,0,11,1,2,0,0,0,0,0,1,0,0,4,7,11
"512","Ruan Renato (ZAG)","Vitória","1,67",6,"0,53","-1,30","-0,75",8,0,0,1,1,0,0,0,0,0,0,0,2,0,0,11,0,16
"513","Luciano (ATA)","Fluminense","4,41",2,"0,50","0,00","0,00",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1
"514","Vitinho (LAT)","Cruzeiro","0,95",1,"0,50","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"515","Geovane Itinga (ATA)","Bahia","1,60",1,"0,50","0,00","0,00",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"516","Matheusinho (MEI)","América-MG","3,34",4,"0,47","0,00","0,00",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2
"517","Leandro Castan (ZAG)","Vasco","7,28",2,"0,45","0,00","0,00",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2
"518","Alerrandro (ATA)","Atlético-MG","0,95",4,"0,45","0,00","0,00",1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1
"519","Lucas Fernandes (MEI)","São Paulo","3,63",6,"0,42","0,00","0,00",4,0,0,0,4,4,2,0,0,0,0,1,0,0,0,8,0,7
"520","Vitor Bueno (MEI)","Santos","4,46",5,"0,40","0,00","0,00",2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,7
"521","Arouca (MEI)","Vitória","2,86",6,"0,38","0,00","-0,58",9,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7,1,9
"522","Calyson (MEI)","Ceará","1,39",5,"0,38","0,00","0,00",1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,5
"523","Fernandinho (ATA)","Bahia","1,56",2,"0,35","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"524","Ramiro (MEI)","Grêmio","3,38",12,"0,33","-3,40","-1,36",13,0,0,0,17,6,4,0,0,0,0,0,7,0,0,17,2,34
"525","Bruno Nazário (MEI)","Atlético-PR","2,27",5,"0,30","0,00","0,00",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,5
"526","Luiz Felipe (ZAG)","Santos","2,98",3,"0,23","0,00","0,00",3,0,0,1,1,0,0,0,0,0,0,0,2,0,0,6,1,6
"527","Maicosuel (MEI)","Paraná","2,42",5,"0,22","0,00","0,00",0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,3
"528","Zezinho (MEI)","Paraná","4,47",1,"0,20","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"529","João Carlos (ATA)","Fluminense","0,75",6,"0,15","0,00","0,00",1,0,0,0,7,2,2,0,0,0,0,0,1,0,0,11,0,2
"530","Rildo (ATA)","Vasco","2,99",2,"0,10","0,00","0,00",0,0,0,0,8,2,0,0,0,0,0,0,1,0,0,1,1,8
"531","Nenén (MEI)","Chapecoense","2,08",2,"0,10","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
"532","D'Alessandro (MEI)","Internacional","5,35",8,"0,09","0,00","0,00",2,0,0,0,8,5,1,0,0,0,0,1,0,0,0,1,1,18
"533","João Pedro (MEI)","Botafogo","1,55",6,"0,05","0,00","0,00",2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,2,8
"534","Juninho Capixaba (LAT)","Grêmio","4,56",2,"0,05","0,00","0,00",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3
"535","Vinícius Araújo (ATA)","Vasco","3,89",3,"0,03","-0,50","-0,57",1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,4
"536","Marcelo Mattos (MEI)","Vasco","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537","Fernando Henrique (GOL)","Ceará","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","Fred (ATA)","Cruzeiro","16,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","Renan (GOL)","Ceará","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540","Fernando Prass (GOL)","Palmeiras","12,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541","Fernando Leal (GOL)","América-MG","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542","Lima (ZAG)","América-MG","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","Rodolfo (GOL)","Fluminense","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544","Juninho (LAT)","Vitória","3,44",1,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","Vladimir (GOL)","Santos","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","Jackson Caucaia (MEI)","Ceará","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","Seijas (MEI)","Internacional","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548","Gabriel (ZAG)","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549","João Paulo (MEI)","Botafogo","10,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","Jackson (ZAG)","Bahia","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","Alex Amado (ATA)","Ceará","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","Thales  (ZAG)","Internacional","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553","João Gabriel (GOL)","Vitória","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","Moisés Ribeiro (MEI)","Chapecoense","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555","Jean Roberto (MEI)","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","Ricardo Silva (ZAG)","América-MG","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557","Nery Bareiro (ZAG)","Chapecoense","3,80",1,"0,00","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"558","Diego Tavares (LAT)","Paraná","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","Glauco (GOL)","América-MG","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560","Romário Rodrigues (ATA)","Ceará","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561","Matheus Vidotto (GOL)","Corinthians","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562","Ivan (GOL)","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","Josué (ZAG)","Vitória","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564","Marcos Felipe  (GOL)","Fluminense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","Berrío  (ATA)","Flamengo","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","Bruno Gomes (ATA)","Vitória","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","João Paulo (GOL)","Santos","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","Márcio Azevedo (LAT)","Atlético-PR","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569","Uilson (GOL)","Atlético-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570","Igor Amaral (MEI)","América-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","Vilson (ZAG)","Corinthians","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","Fabrício (LAT)","Vasco","3,47",2,"0,00","0,00","0,00",2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,5
"573","Paulo Ricardo (ZAG)","Fluminense","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574","Luan Polli  (GOL)","Sport","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575","Lucas (MEI)","Vasco","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","Lincoln (MEI)","Grêmio","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577","Éder  (ZAG)","Atlético-PR","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","Alex (MEI)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","Yuri (MEI)","Santos","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580","Fabrício Bruno (ZAG)","Chapecoense","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581","Balbino (MEI)","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","Tonhão (ZAG)","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","Thiago (GOL)","Flamengo","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","Lucas Perri (GOL)","São Paulo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585","Felipe (ATA)","Fluminense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","Denilson (ZAG)","Grêmio","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","Michel (LAT)","América-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","Diego (GOL)","Botafogo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","Linik (MEI)","Vitória","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","Daniel  (ZAG)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","Ronaldo (MEI)","Flamengo","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","Marco Saravia (ZAG)","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","Neto (ZAG)","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","Jean (LAT)","Sport","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","Yan (MEI)","Palmeiras","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","Pedro Ken (MEI)","Ceará","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","Esperon (MEI)","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598","Jadson (ATA)","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","Alexsander (MEI)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600","Leonardo Simas (LAT)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","Baralhas (MEI)","Atlético-PR","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602","Ericson (ZAG)","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603","Lucas Campos (ATA)","Botafogo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","Khevin (MEI)","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","Malcoon (LAT)","América-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606","Lucas Macanhan (GOL)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","Reginaldo  (LAT)","Atlético-PR","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","Felipe (LAT)","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","Nathan (ATA)","Vasco","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610","Ruan (ZAG)","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","Emanuel (ZAG)","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612","Lucas Araújo (MEI)","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","Esteves (LAT)","Palmeiras","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","Cleiton (GOL)","Atlético-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","Alanzinho (MEI)","Palmeiras","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","Helerson (ZAG)","Botafogo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617","Nonato (MEI)","Internacional","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","Luan Cândido (LAT)","Palmeiras","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","Sarrafiore (MEI)","Internacional","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","Murillo Lopes (GOL)","Paraná","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","Mendonça (ZAG)","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","Guilherme Vieira (ATA)","Palmeiras","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","Isaque (MEI)","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624","Igor Campos (GOL)","Chapecoense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","Santiago (ZAG)","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626","Wendel (ATA)","Flamengo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627","Pepê (MEI)","Flamengo","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628","Paulo Henrique (MEI)","São Paulo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","Rodrigo Ancheta (MEI)","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","Lucas Lourenço (MEI)","Santos","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631","Robson Bambu (ZAG)","Santos","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","Michael (LAT)","Flamengo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","Leandrinho (MEI)","Botafogo","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","Aníbal (ATA)","Palmeiras","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","Hugo Moura (MEI)","Flamengo","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636","Caio (MEI)","Fluminense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637","Demethryus (MEI)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638","Ramon (LAT)","Flamengo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","Patrick (ZAG)","Flamengo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","Vitor Gabriel (ATA)","Flamengo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","Hugo Souza (GOL)","Flamengo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642","Guilherme Ribeiro (MEI)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","Felipe Jonatan (LAT)","Ceará","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","Marrony (MEI)","Vasco","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"645","Matheus Dantas (ZAG)","Flamengo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646","João Vitor (LAT)","Fluminense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","Rafael França (ZAG)","Vasco","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648","Marcelinho (ATA)","Grêmio","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","Matheus Santos (ATA)","América-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","João Pedro (GOL)","Vasco","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","Vinicius (ZAG)","Vitória","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","Pilar (ATA)","América-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653","Miullen (ATA)","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654","Rafinha (MEI)","Ceará","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655","Flávio (ATA)","Vitória","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656","Pablo Maldini (LAT)","Flamengo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657","Adryelson (ZAG)","Sport","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658","Lucas Soares (LAT)","Cruzeiro","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","Igor Gomes (MEI)","São Paulo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660","Mayk (LAT)","Bahia","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","Kleber (LAT)","Flamengo","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662","Vander (MEI)","Cruzeiro","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","Weverton Almeida (ZAG)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","Matheus Matias (ATA)","Corinthians","2,99",1,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","Pedrão (ZAG)","Palmeiras","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","Lucas Paes (GOL)","São Paulo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","Leandrinho (ATA)","Atlético-MG","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","Filipe (GOL)","Corinthians","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669","Tiago Cunha (ATA)","Ceará","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","Toró (ATA)","São Paulo","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671","Gabriel Calabres (MEI)","Santos","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672","Diego Ferreira (LAT)","Atlético-PR","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","Gabriel (MEI)","São Paulo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674","Brenno (GOL)","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675","Emerson Barbosa (LAT)","Santos","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676","Guilherme Nunes (MEI)","Santos","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677","Matheus Guedes (ZAG)","Santos","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678","Richard (MEI)","Internacional","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679","Bissoli (ATA)","São Paulo","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680","Mikael (ATA)","Sport","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681","Caíque França (GOL)","Corinthians","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682","Bruno Leite (MEI)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683","Vitor Naum (ATA)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684","Gabriel Félix (GOL)","Vasco","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685","Giovanny  (ATA)","Atlético-PR","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686","Maurício (MEI)","Ceará","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687","Lucas França (GOL)","Cruzeiro","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688","Vitor Eudes (GOL)","Cruzeiro","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689","Cacá (ZAG)","Cruzeiro","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690","Luis Henrique (ATA)","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691","Ronaldo (LAT)","América-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692","Diogo Vitor (ATA)","Santos","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693","Lucas Halter (ZAG)","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
